,lng,lat,date,customdate,time,crime,barangay,city,modus,placetype,land area sq km,"Education,Baccalauate graduate","Education,College undergraduate","Education,Elementary","Education,High school","Education,No grade completed","Education,Not started","Education,Out of school youth","Education,Out of school youth,female","Education,Out of school youth,male","Education,Post baccalaureate","Education,Postsecondary","Education,Preschool","Education,Special education"
957,125.705,7.126119999999999,15/07/2018,"Sun - Jul 15, 2018",17:00:00,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Samal City,"Force, Threat and Intimidation",rural,5.14,98,105,379,488,13,0,67,42,25,1,21,0,0
958,125.686,7.306310000000001,15/07/2018,"Sun - Jul 15, 2018",20:30:00,THEFT,Santo Niño (Pob.),Panabo City,Qualified Theft,urban,5.89,400,350,551,1235,13,1,161,103,59,4,77,0,1
959,125.773,7.4665,13/07/2018,"Fri - Jul 13, 2018",23:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Sagpi (Seized at Gunpoint With Intimidation),urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
960,125.822,7.42105,15/07/2018,"Sun - Jul 15, 2018",1:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
961,125.801,7.435010000000001,15/07/2018,"Sun - Jul 15, 2018",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
962,125.79899999999999,7.4356100000000005,15/07/2018,"Sun - Jul 15, 2018",2:13:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
963,125.8,7.429239999999999,15/07/2018,"Sun - Jul 15, 2018",23:30:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
964,125.802,7.43162,16/07/2018,"Mon - Jul 16, 2018",14:30:00,ROBBERY,Visayan Village,Tagum City,Hold-Up W/ Gun,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
965,125.802,7.43244,16/07/2018,"Mon - Jul 16, 2018",18:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
966,125.775,7.463539999999999,17/07/2018,"Tue - Jul 17, 2018",4:00:00,ROBBERY,Mankilam,Tagum City,Hold-Up W/ Gun,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
967,125.677,7.2983899999999995,17/07/2018,"Tue - Jul 17, 2018",15:15:00,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,Not Indicated,urban,22.51,1528,1335,"2,103","4,718",50,3,614,392,224,14,295,1,3
968,125.79700000000001,7.4501800000000005,18/07/2018,"Wed - Jul 18, 2018",10:30:00,THEFT,Magugpo South,Tagum City,Salisi,urban,8.33,"1,363","1,047","1,218","2,791",37,0,406,261,147,24,305,1,1
969,125.802,7.428310000000001,18/07/2018,"Wed - Jul 18, 2018",17:31:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
970,125.82,7.3776600000000006,19/07/2018,"Thu - Jul 19, 2018",2:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
971,125.815,7.39209,19/07/2018,"Thu - Jul 19, 2018",2:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
972,125.81700000000001,7.3922,19/07/2018,"Thu - Jul 19, 2018",2:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
973,125.676,7.295539999999999,19/07/2018,"Thu - Jul 19, 2018",13:15:00,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,Not Indicated,urban,22.51,1528,1335,"2,103","4,718",50,3,614,392,224,14,295,1,3
974,125.801,7.4309,20/07/2018,"Fri - Jul 20, 2018",0:10:00,THEFT,Visayan Village,Tagum City,Salisi (Akyat Bahay),urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
975,125.802,7.458069999999999,20/07/2018,"Fri - Jul 20, 2018",3:30:00,THEFT,Magugpo West,Tagum City,Salisi (Akyat Bahay),urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
976,125.7,7.16055,19/07/2018,"Thu - Jul 19, 2018",17:30:00,Drug Related Incident (RA 9165),Tambo,Samal City,Not Indicated,rural,12.49,239,255,920,1186,31,0,162,101,60,3,50,0,0
977,125.803,7.438089999999999,20/07/2018,"Fri - Jul 20, 2018",7:40:00,THEFT,Visayan Village,Tagum City,Salisi (Cellphone),urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
978,125.829,7.42333,20/07/2018,"Fri - Jul 20, 2018",17:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
979,125.807,7.44895,20/07/2018,"Fri - Jul 20, 2018",19:00:00,Vehicular Traffic Accident,Magugpo Poblacion,Tagum City,Not Indicated,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
980,125.79899999999999,7.47722,21/07/2018,"Sat - Jul 21, 2018",4:00:00,PHYSICAL INJURIES,La Filipina,Tagum City,Mauling,urban,11.84,"1,936","1,487","1,731","3,966",52,0,577,371,208,34,433,1,1
981,125.777,7.44469,20/07/2018,"Fri - Jul 20, 2018",19:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
982,125.77799999999999,7.44457,20/07/2018,"Fri - Jul 20, 2018",0:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Hold-Up W/ Sharp Object,urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
983,125.81299999999999,7.45984,22/07/2018,"Sun - Jul 22, 2018",2:44:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Swpu (Stolen While Parked),urban,7.19,"1,175",903,"1,051","2,408",32,0,350,225,126,21,263,1,1
984,125.804,7.45003,22/07/2018,"Sun - Jul 22, 2018",11:30:00,Vehicular Traffic Accident,Visayan Village,Tagum City,Not Indicated,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
985,125.755,7.357189999999999,22/07/2018,"Sun - Jul 22, 2018",18:00:00,PHYSICAL INJURIES,Busaon,Tagum City,Stabbing/Hacking,rural,2.19,358,275,320,734,10,0,107,69,39,6,80,0,0
986,125.682,7.06729,22/07/2018,"Sun - Jul 22, 2018",18:30:00,HOMICIDE,Catagman,Samal City,Mauling,rural,3.71,71,76,273,352,9,0,48,30,18,1,15,0,0
987,125.82600000000001,7.42733,22/07/2018,"Sun - Jul 22, 2018",19:30:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
988,125.8,7.46005,23/07/2018,"Mon - Jul 23, 2018",4:50:00,MURDER,Mankilam,Tagum City,Shooting,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
989,125.83,7.38466,21/07/2018,"Sat - Jul 21, 2018",20:00:00,RAPE (Art. 266-A RC & R.A.8353),Madaum,Tagum City,"Force, Threat and Intimidation",urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
990,125.805,7.43363,23/07/2018,"Mon - Jul 23, 2018",19:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
991,125.72,7.0923300000000005,24/07/2018,"Tue - Jul 24, 2018",2:57:00,HOMICIDE,Tagdaliao,Samal City,Stabbing/Hacking,rural,2.19,42,45,161,208,5,0,28,18,11,1,9,0,0
992,125.72200000000001,7.090889999999999,24/07/2018,"Tue - Jul 24, 2018",2:57:00,PHYSICAL INJURIES,Tagdaliao,Samal City,Stabbing/Hacking,rural,2.19,42,45,161,208,5,0,28,18,11,1,9,0,0
993,125.8,7.46092,24/07/2018,"Tue - Jul 24, 2018",6:40:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
994,125.777,7.443460000000001,23/07/2018,"Mon - Jul 23, 2018",17:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Destroying Window,urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
995,125.803,7.4518,23/07/2018,"Mon - Jul 23, 2018",14:30:00,THEFT,Mankilam,Tagum City,Salisi (Others),urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
996,125.805,7.44567,24/07/2018,"Tue - Jul 24, 2018",15:19:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
997,125.816,7.392110000000001,25/07/2018,"Wed - Jul 25, 2018",6:00:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
998,125.633,7.33144,25/07/2018,"Wed - Jul 25, 2018",21:30:00,PHYSICAL INJURIES,Nanyo,Panabo City,Hacking,rural,5.23,355,310,489,"1,097",12,1,143,91,52,3,69,0,1
999,125.824,7.429939999999999,25/07/2018,"Wed - Jul 25, 2018",22:30:00,THEFT,Apokon,Tagum City,Qualified Theft,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
1000,125.82700000000001,7.41556,26/07/2018,"Thu - Jul 26, 2018",13:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Sagpi (Seized at Gunpoint With Intimidation),urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
1001,125.81700000000001,7.457139999999999,26/07/2018,"Thu - Jul 26, 2018",13:30:00,ROBBERY,Magugpo North,Tagum City,Cellphone Snatching,urban,7.19,"1,175",903,"1,051","2,408",32,0,350,225,126,21,263,1,1
1002,125.801,7.452160000000001,24/07/2018,"Tue - Jul 24, 2018",14:45:00,THEFT,Magugpo West,Tagum City,Shoplifting,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
1003,125.824,7.418839999999999,26/07/2018,"Thu - Jul 26, 2018",14:00:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
1004,125.818,7.39198,27/07/2018,"Fri - Jul 27, 2018",1:00:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
1005,125.689,7.1357800000000005,26/07/2018,"Thu - Jul 26, 2018",13:30:00,THEFT,Moncado (Pob.),Samal City,Shoplifting,rural,10.7,204,219,788,"1,016",26,0,139,86,52,3,43,0,0
1006,125.81299999999999,7.4450199999999995,27/07/2018,"Fri - Jul 27, 2018",5:00:00,THEFT,Apokon,Tagum City,Salisi (Establishment),urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
1007,125.819,7.43916,27/07/2018,"Fri - Jul 27, 2018",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
1008,125.678,7.29391,28/07/2018,"Sat - Jul 28, 2018",5:20:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cagangohan,Panabo City,Swpu (Stolen While Parked),urban,18.74,1273,1112,"1,751",3929,41,2,511,326,186,12,245,1,2
1009,125.70299999999999,7.31428,28/07/2018,"Sat - Jul 28, 2018",18:10:00,Drug Related Incident (RA 9165),San Pedro,Panabo City,Not Indicated,urban,5.7,387,338,533,1196,13,1,156,99,57,4,75,0,1
1010,125.691,7.13542,29/07/2018,"Sun - Jul 29, 2018",1:45:00,PHYSICAL INJURIES,Miranda (Pob.),Samal City,Hitting With Hard Object,urban,20.32,388,416,"1,498","1,929",50,0,264,164,98,6,81,0,1
1011,125.803,7.459219999999999,29/07/2018,"Sun - Jul 29, 2018",4:00:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
1012,125.803,7.46005,29/07/2018,"Sun - Jul 29, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Forcibly Taken,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
1013,125.8,7.46086,29/07/2018,"Sun - Jul 29, 2018",11:00:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
1014,125.81700000000001,7.44958,29/07/2018,"Sun - Jul 29, 2018",4:30:00,ROBBERY,Magugpo East,Tagum City,Breaking and Entering,urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
1015,125.818,7.417260000000001,29/07/2018,"Sun - Jul 29, 2018",18:30:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
1016,125.78200000000001,7.45188,27/07/2018,"Fri - Jul 27, 2018",0:00:00,ROBBERY,Mankilam,Tagum City,Hold-Up W/ Gun,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
1017,125.685,7.30523,29/07/2018,"Sun - Jul 29, 2018",20:45:00,ROBBERY,Santo Niño (Pob.),Panabo City,Snatching,urban,5.89,400,350,551,1235,13,1,161,103,59,4,77,0,1
1018,125.822,7.4172,26/07/2018,"Thu - Jul 26, 2018",0:45:00,PHYSICAL INJURIES,Apokon,Tagum City,Mauling,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
1019,125.816,7.39128,26/07/2018,"Thu - Jul 26, 2018",22:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Madaum,Tagum City,Swpu (Stolen While Parked),urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
1020,125.77600000000001,7.46375,31/07/2018,"Tue - Jul 31, 2018",5:00:00,ROBBERY,Mankilam,Tagum City,Crowbar/Destroying Lock,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
1021,125.82700000000001,7.4656,01/08/2018,"Wed - Aug 1, 2018",2:00:00,MURDER,Magdum,Tagum City,Shooting,urban,7.86,"1,285",987,"1,149","2,632",35,0,383,246,138,23,287,1,1
1022,125.834,7.420139999999999,31/07/2018,"Tue - Jul 31, 2018",21:30:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
1023,125.809,7.43558,01/08/2018,"Wed - Aug 1, 2018",3:00:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Shooting,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
1024,125.822,7.432010000000001,02/08/2018,"Thu - Aug 2, 2018",1:01:00,MURDER,Apokon,Tagum City,Shooting,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
1025,125.708,7.29634,03/07/2018,"Tue - Jul 3, 2018",2:00:00,PHYSICAL INJURIES,San Pedro,Panabo City,Stabbing/Hacking,urban,5.7,387,338,533,1196,13,1,156,99,57,4,75,0,1
1026,125.617,7.40447,02/08/2018,"Thu - Aug 2, 2018",0:10:00,Drug Related Incident (RA 9165),A. O. Floirendo,Panabo City,Not Indicated,urban,6.6,448,391,616,1383,15,1,180,115,66,4,86,0,1
1027,125.814,7.43537,02/08/2018,"Thu - Aug 2, 2018",5:45:00,MURDER,Visayan Village,Tagum City,Shooting,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
1028,125.594,7.333289999999999,01/08/2018,"Wed - Aug 1, 2018",11:30:00,THEFT,Kasilak,Panabo City,Plain Theft,urban,3.79,257,225,354,795,8,0,103,66,38,2,50,0,0
1029,125.78,7.45305,29/07/2018,"Sun - Jul 29, 2018",10:33:00,RAPE (Art. 266-A RC & R.A.8353),Magugpo Poblacion,Tagum City,"Force, Threat and Intimidation",urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
1030,125.82,7.45454,05/08/2018,"Sun - Aug 5, 2018",3:05:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Stabbing/Hacking,urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
1031,125.777,7.4436,04/08/2018,"Sat - Aug 4, 2018",0:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
1032,125.802,7.44575,04/08/2018,"Sat - Aug 4, 2018",22:45:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,Swpu (Stolen While Parked),urban,8.33,"1,363","1,047","1,218","2,791",37,0,406,261,147,24,305,1,1
1033,125.804,7.4339699999999995,04/08/2018,"Sat - Aug 4, 2018",4:00:00,THEFT,Visayan Village,Tagum City,Salisi,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
1034,125.79899999999999,7.459630000000001,04/08/2018,"Sat - Aug 4, 2018",4:00:00,ROBBERY,Magugpo West,Tagum City,Crowbar/Destroying Lock,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
1035,125.81700000000001,7.392239999999999,03/08/2018,"Fri - Aug 3, 2018",15:20:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
1036,125.791,7.42333,03/08/2018,"Fri - Aug 3, 2018",11:30:00,THEFT,Canocotan,Tagum City,Salisi,urban,6.26,1023,786,915,"2,096",28,0,305,196,110,18,229,0,1
1037,125.64299999999999,7.29272,02/08/2018,"Thu - Aug 2, 2018",1:00:00,RAPE (Art. 266-A RC & R.A.8353),Little Panay,Panabo City,"Force, Threat and Intimidation",rural,3.31,225,196,309,694,7,0,90,58,33,2,43,0,0
1038,125.78399999999999,7.45975,05/08/2018,"Sun - Aug 5, 2018",8:10:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
1039,125.802,7.42805,05/08/2018,"Sun - Aug 5, 2018",7:00:00,THEFT,Visayan Village,Tagum City,Salisi,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
1040,125.788,7.424180000000001,04/08/2018,"Sat - Aug 4, 2018",21:20:00,ROBBERY,Canocotan,Tagum City,Hold-Up W/ Sharp Object,urban,6.26,1023,786,915,"2,096",28,0,305,196,110,18,229,0,1
1041,125.804,7.446789999999999,05/08/2018,"Sun - Aug 5, 2018",23:00:00,ROBBERY,Magugpo Poblacion,Tagum City,Hold Up,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
1042,125.79299999999999,7.45688,06/08/2018,"Mon - Aug 6, 2018",1:45:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
1043,125.822,7.43618,05/08/2018,"Sun - Aug 5, 2018",22:00:00,ROBBERY,Apokon,Tagum City,Destroying Window,urban,22.88,3741,2874,"3,345","7,664",101,0,1114,717,403,66,837,2,3
1044,125.71799999999999,7.17869,02/08/2018,"Thu - Aug 2, 2018",23:00:00,PHYSICAL INJURIES,San Isidro (Babak),Samal City,Stabbing/Hacking,rural,6.43,123,131,474,610,16,0,83,52,31,2,26,0,0
1045,125.818,7.39213,06/08/2018,"Mon - Aug 6, 2018",8:15:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,1349,1036,"1,206","2,763",37,0,402,258,145,24,302,1,1
1046,125.804,7.44746,07/08/2018,"Tue - Aug 7, 2018",10:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
1047,125.682,7.31043,31/07/2018,"Tue - Jul 31, 2018",4:30:00,ROBBERY,San Francisco (Pob.),Panabo City,Hold-Up W/ Gun,urban,17.46,"1,185","1,036","1,631","3,659",39,2,476,304,173,11,229,1,2
1048,125.691,7.30532,07/08/2018,"Tue - Aug 7, 2018",17:00:00,PHYSICAL INJURIES,Santo Niño (Pob.),Panabo City,Stabbing/Hacking,urban,5.89,400,350,551,1235,13,1,161,103,59,4,77,0,1
1049,125.755,7.37945,03/08/2018,"Fri - Aug 3, 2018",16:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Bincungan,Tagum City,Swpu (Stolen While Parked),rural,3.25,532,409,475,"1,089",14,0,158,102,57,9,119,0,0
1050,125.777,7.46294,08/08/2018,"Wed - Aug 8, 2018",1:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
1051,125.694,7.31797,07/08/2018,"Tue - Aug 7, 2018",20:55:00,Drug Related Incident (RA 9165),Salvacion,Panabo City,Not Indicated,urban,12.95,879,768,"1,210","2,715",29,2,353,225,129,8,170,0,2
1052,125.682,7.30283,07/08/2018,"Tue - Aug 7, 2018",23:20:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,urban,5.89,400,350,551,1235,13,1,161,103,59,4,77,0,1
1053,125.818,7.45965,09/08/2018,"Thu - Aug 9, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Forcibly Taken,urban,7.19,"1,175",903,"1,051","2,408",32,0,350,225,126,21,263,1,1
1054,125.805,7.44595,08/08/2018,"Wed - Aug 8, 2018",12:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,398,306,356,816,11,0,119,76,43,7,89,0,0
1055,125.824,7.44982,07/08/2018,"Tue - Aug 7, 2018",13:49:00,THEFT,Magugpo East,Tagum City,Salisi,urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
1056,125.809,7.45352,08/08/2018,"Wed - Aug 8, 2018",1:00:00,THEFT,Magugpo North,Tagum City,Applied as Helper,urban,7.19,"1,175",903,"1,051","2,408",32,0,350,225,126,21,263,1,1
1057,125.795,7.43527,08/08/2018,"Wed - Aug 8, 2018",17:00:00,ROBBERY,Visayan Village,Tagum City,Akyat Bahay,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
1058,125.78299999999999,7.45114,10/08/2018,"Fri - Aug 10, 2018",4:45:00,ROBBERY,Visayan Village,Tagum City,Hold-Up W/ Sharp Object,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
1059,125.79700000000001,7.44365,10/08/2018,"Fri - Aug 10, 2018",3:00:00,ROBBERY,Visayan Village,Tagum City,Destroying Window,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
1060,125.801,7.46052,12/08/2018,"Sun - Aug 12, 2018",10:30:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
1061,125.852,7.50288,11/08/2018,"Sat - Aug 11, 2018",18:30:00,MURDER,Nueva Fuerza,Tagum City,Shooting,rural,1.5,246,189,220,503,7,0,73,47,26,4,55,0,0
1062,125.804,7.43307,09/08/2018,"Thu - Aug 9, 2018",10:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Ftr (Failed to Return),urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
1063,125.77799999999999,7.462289999999999,11/08/2018,"Sat - Aug 11, 2018",14:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
1064,125.79799999999999,7.47807,11/08/2018,"Sat - Aug 11, 2018",3:03:00,ROBBERY,La Filipina,Tagum City,Destroying Window,urban,11.84,"1,936","1,487","1,731","3,966",52,0,577,371,208,34,433,1,1
1065,125.781,7.461989999999999,12/08/2018,"Sun - Aug 12, 2018",21:50:00,MURDER,Mankilam,Tagum City,Shooting,urban,29.97,"4,901","3,765","4,381","10,040",133,0,1460,939,527,86,1096,2,4
1066,125.775,7.4436,13/08/2018,"Mon - Aug 13, 2018",13:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,"2,178","1,674","1,947","4,462",59,0,649,417,234,38,487,1,2
1067,125.8,7.43124,13/08/2018,"Mon - Aug 13, 2018",19:00:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
1068,125.815,7.44441,14/08/2018,"Tue - Aug 14, 2018",7:30:00,MURDER,Magugpo East,Tagum City,Shooting,urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
1069,125.801,7.460310000000001,13/08/2018,"Mon - Aug 13, 2018",12:00:00,THEFT,Magugpo West,Tagum City,Qualified Theft,urban,10.74,"1,757","1,350","1,570","3,598",48,0,523,337,189,31,393,1,1
1070,125.805,7.43222,15/08/2018,"Wed - Aug 15, 2018",1:20:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
1071,125.801,7.42795,15/08/2018,"Wed - Aug 15, 2018",1:20:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Mauling,urban,31.0,"5,069","3,894","4,531","10,384",137,0,1510,971,545,89,1134,2,4
1072,125.819,7.45135,16/08/2018,"Thu - Aug 16, 2018",4:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,"1,815","1,394","1,622","3,718",49,0,541,348,195,32,406,1,1
