,lng,lat,date,customdate,time,crime,barangay,city,modus,placetype,land area sq km,"Marital Status,Common law/livein","Marital Status,Common law/livein,female","Marital Status,Common law/livein,male","Marital Status,Divorced/Separated","Marital Status,Divorced/Separated,female","Marital Status,Divorced/Separated,male","Marital Status,Married","Marital Status,Married,female","Marital Status,Married,male","Marital Status,Single","Marital Status,Single,female","Marital Status,Single,male","Marital Status,Unknown","Marital Status,Unknown,female","Marital Status,Unknown,male","Marital Status,Widowed","Marital Status,Widowed,female","Marital Status,Widowed,male"
392,125.79,7.4625,08/12/2017,"Fri - Dec 8, 2017",7:40:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,3458,1736,1722,500,310,190,12785,6415,"6,370","13,725","6,417","7,308",2,2,0,1391,1070,321
393,125.69,7.09657,09/12/2017,"Sat - Dec 9, 2017",5:00:00,THEFT,Peñaplata (Pob.),Samal City,Salisi,urban,17.42,575,288,287,70,38,32,2104,1054,"1,050","1,944",832,"1,112",2,1,0,226,167,59
394,125.775,7.46616,09/12/2017,"Sat - Dec 9, 2017",2:48:00,THEFT,Mankilam,Tagum City,Salisi (Akyat Bahay),urban,29.97,3458,1736,1722,500,310,190,12785,6415,"6,370","13,725","6,417","7,308",2,2,0,1391,1070,321
395,125.804,7.443989999999999,10/12/2017,"Sun - Dec 10, 2017",1:30:00,THEFT,Magugpo Poblacion,Tagum City,Snatching,urban,2.43,281,141,140,41,25,15,1039,521,517,1115,521,594,0,0,0,113,87,26
396,125.79899999999999,7.4611600000000005,10/12/2017,"Sun - Dec 10, 2017",1:58:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Shooting,urban,10.74,1239,622,617,179,111,68,4582,2299,"2,283","4,919","2,300","2,619",1,1,0,499,384,115
397,125.71,7.10157,10/12/2017,"Sun - Dec 10, 2017",21:20:00,MURDER,Mambago-A,Samal City,Shooting,rural,5.24,173,87,86,21,11,10,632,317,316,584,250,334,0,0,0,68,50,18
398,125.773,7.46667,11/12/2017,"Mon - Dec 11, 2017",23:30:00,ROBBERY,Mankilam,Tagum City,Hold Up,urban,29.97,3458,1736,1722,500,310,190,12785,6415,"6,370","13,725","6,417","7,308",2,2,0,1391,1070,321
399,125.79899999999999,7.43165,12/12/2017,"Tue - Dec 12, 2017",5:10:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,3576,1796,1781,517,321,196,13223,6635,"6,588","14,195","6,636","7,559",2,2,0,1439,1107,332
400,125.771,7.44326,12/12/2017,"Tue - Dec 12, 2017",19:30:00,ROBBERY,San Miguel (Camp 4),Tagum City,Breaking and Entering,urban,13.32,1537,772,765,222,138,84,5682,2851,"2,831","6,100","2,852","3,248",1,1,0,618,476,143
401,125.771,7.44175,13/12/2017,"Wed - Dec 13, 2017",18:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Akyat Bahay,urban,13.32,1537,772,765,222,138,84,5682,2851,"2,831","6,100","2,852","3,248",1,1,0,618,476,143
402,125.594,7.323410000000001,13/12/2017,"Wed - Dec 13, 2017",23:00:00,RAPE (Art. 266-A RC & R.A.8353),Sindaton,Panabo City,"Force, Threat and Intimidation",rural,4.62,298,149,150,38,23,15,1136,569,567,1135,516,619,0,0,0,114,86,27
403,125.691,7.32178,14/12/2017,"Thu - Dec 14, 2017",0:15:00,HOMICIDE,Salvacion,Panabo City,Stabbing/Hacking,urban,12.95,837,417,420,106,64,42,3184,1594,"1,589","3,182","1,447","1,735",1,0,0,319,242,77
404,125.78200000000001,7.460610000000001,14/12/2017,"Thu - Dec 14, 2017",23:45:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stabbing/Hacking,urban,29.97,3458,1736,1722,500,310,190,12785,6415,"6,370","13,725","6,417","7,308",2,2,0,1391,1070,321
405,125.78,7.45914,14/12/2017,"Thu - Dec 14, 2017",4:20:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stabbing/Hacking,urban,29.97,3458,1736,1722,500,310,190,12785,6415,"6,370","13,725","6,417","7,308",2,2,0,1391,1070,321
406,125.801,7.43452,15/12/2017,"Fri - Dec 15, 2017",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Bincungan,Tagum City,Swpu (Stolen While Parked),rural,3.25,375,188,187,54,34,21,1387,696,691,"1,489",696,793,0,0,0,151,116,35
407,125.81,7.4469899999999996,16/12/2017,"Sat - Dec 16, 2017",3:05:00,Vehicular Traffic Accident,Apokon,Tagum City,Not Indicated,urban,22.88,2640,1325,1314,381,237,145,9760,4897,"4,862","10,477","4,898","5,579",1,1,0,1062,817,245
408,125.79799999999999,7.43629,17/12/2017,"Sun - Dec 17, 2017",22:30:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,3576,1796,1781,517,321,196,13223,6635,"6,588","14,195","6,636","7,559",2,2,0,1439,1107,332
409,125.698,7.0773600000000005,18/12/2017,"Mon - Dec 18, 2017",5:00:00,THEFT,San Miguel (Magamono),Samal City,Salisi (Cellphone),rural,4.7,155,78,77,19,10,9,567,284,283,524,224,300,0,0,0,61,45,16
410,125.684,7.31725,18/12/2017,"Mon - Dec 18, 2017",11:00:00,ROBBERY,San Francisco (Pob.),Panabo City, in an Inhabited House or Edifice for Worship and Private Building,urban,17.46,1127,562,565,143,86,57,4291,2149,"2,142","4,289","1,950","2,338",1,1,0,430,327,104
411,125.686,7.306260000000001,18/12/2017,"Mon - Dec 18, 2017",20:00:00,THEFT,Santo Niño (Pob.),Panabo City,Qualified Theft,urban,5.89,381,190,191,48,29,19,1449,725,723,"1,448",658,789,0,0,0,145,110,35
412,125.694,7.13943,18/12/2017,"Mon - Dec 18, 2017",15:00:00,RAPE (Art. 266-A RC & R.A.8353),Miranda (Pob.),Samal City,"Force, Threat and Intimidation",urban,20.32,671,336,335,82,44,38,2454,1229,"1,225","2,268",971,"1,297",2,2,0,263,195,68
413,125.765,6.95746,19/12/2017,"Tue - Dec 19, 2017",16:00:00,RAPE (Art. 266-A RC & R.A.8353),Sion (Zion),Samal City,"Force, Threat and Intimidation",rural,1.97,65,33,33,8,4,4,238,119,119,220,94,126,0,0,0,26,19,7
414,125.804,7.44735,19/12/2017,"Tue - Dec 19, 2017",8:30:00,ROBBERY,Magugpo Poblacion,Tagum City,Breaking and Entering,urban,2.43,281,141,140,41,25,15,1039,521,517,1115,521,594,0,0,0,113,87,26
415,125.79899999999999,7.436030000000001,20/12/2017,"Wed - Dec 20, 2017",11:30:00,ROBBERY,Visayan Village,Tagum City,Snatching,urban,31.0,3576,1796,1781,517,321,196,13223,6635,"6,588","14,195","6,636","7,559",2,2,0,1439,1107,332
416,125.79899999999999,7.43527,20/12/2017,"Wed - Dec 20, 2017",6:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,3576,1796,1781,517,321,196,13223,6635,"6,588","14,195","6,636","7,559",2,2,0,1439,1107,332
417,125.695,7.13973,21/12/2017,"Thu - Dec 21, 2017",11:05:00,RAPE (Art. 266-A RC & R.A.8353),Miranda (Pob.),Samal City,"Force, Threat and Intimidation",urban,20.32,671,336,335,82,44,38,2454,1229,"1,225","2,268",971,"1,297",2,2,0,263,195,68
418,125.79799999999999,7.444710000000001,21/12/2017,"Thu - Dec 21, 2017",19:45:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,urban,8.33,961,483,479,139,86,53,3554,1784,"1,771","3,816","1,784","2,032",1,0,0,387,298,89
419,125.807,7.44803,21/12/2017,"Thu - Dec 21, 2017",3:00:00,ROBBERY,Magugpo East,Tagum City,Breaking and Entering,urban,11.1,1280,643,637,185,115,70,4734,2375,"2,359","5,082","2,376","2,706",1,1,0,515,396,119
420,125.615,7.33533,23/12/2017,"Sat - Dec 23, 2017",16:20:00,THEFT,New Malitbog,Panabo City,Pick-Pocketing,rural,4.46,288,143,144,37,22,15,1095,549,547,1095,498,597,0,0,0,110,83,26
421,125.806,7.462330000000001,23/12/2017,"Sat - Dec 23, 2017",23:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),urban,11.1,1280,643,637,185,115,70,4734,2375,"2,359","5,082","2,376","2,706",1,1,0,515,396,119
422,125.821,7.43001,23/12/2017,"Sat - Dec 23, 2017",18:28:00,PHYSICAL INJURIES,Apokon,Tagum City,Mauling,urban,22.88,2640,1325,1314,381,237,145,9760,4897,"4,862","10,477","4,898","5,579",1,1,0,1062,817,245
423,125.63799999999999,7.3322,23/12/2017,"Sat - Dec 23, 2017",11:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Nanyo,Panabo City,Ftr (Failed to Return),rural,5.23,338,168,170,43,26,17,1286,644,642,"1,286",585,701,0,0,0,129,98,31
424,125.805,7.44722,24/12/2017,"Sun - Dec 24, 2017",6:54:00,ROBBERY,Magugpo Poblacion,Tagum City,Hold-Up W/ Gun,urban,2.43,281,141,140,41,25,15,1039,521,517,1115,521,594,0,0,0,113,87,26
425,125.772,7.466410000000001,24/12/2017,"Sun - Dec 24, 2017",11:00:00,ROBBERY,Mankilam,Tagum City,Breaking and Entering,urban,29.97,3458,1736,1722,500,310,190,12785,6415,"6,370","13,725","6,417","7,308",2,2,0,1391,1070,321
426,125.79799999999999,7.436139999999999,24/12/2017,"Sun - Dec 24, 2017",16:00:00,RAPE (Art. 266-A RC & R.A.8353),Visayan Village,Tagum City,"Force, Threat and Intimidation",urban,31.0,3576,1796,1781,517,321,196,13223,6635,"6,588","14,195","6,636","7,559",2,2,0,1439,1107,332
427,125.79899999999999,7.43543,25/12/2017,"Mon - Dec 25, 2017",1:45:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Shooting,urban,31.0,3576,1796,1781,517,321,196,13223,6635,"6,588","14,195","6,636","7,559",2,2,0,1439,1107,332
428,125.79799999999999,7.435689999999999,26/12/2017,"Tue - Dec 26, 2017",15:15:00,Drug Related Incident (RA 9165),Visayan Village,Tagum City,Not Indicated,urban,31.0,3576,1796,1781,517,321,196,13223,6635,"6,588","14,195","6,636","7,559",2,2,0,1439,1107,332
429,125.79799999999999,7.4355199999999995,26/12/2017,"Tue - Dec 26, 2017",21:00:00,Drug Related Incident (RA 9165),Visayan Village,Tagum City,Not Indicated,urban,31.0,3576,1796,1781,517,321,196,13223,6635,"6,588","14,195","6,636","7,559",2,2,0,1439,1107,332
430,125.691,7.152360000000001,27/12/2017,"Wed - Dec 27, 2017",3:30:00,PHYSICAL INJURIES,Tambo,Samal City,Shooting,rural,12.49,413,206,206,50,27,23,1508,755,753,"1,393",596,797,1,1,0,162,120,42
431,125.773,7.46714,28/12/2017,"Thu - Dec 28, 2017",17:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,3458,1736,1722,500,310,190,12785,6415,"6,370","13,725","6,417","7,308",2,2,0,1391,1070,321
432,125.773,7.4676100000000005,29/12/2017,"Fri - Dec 29, 2017",3:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,3458,1736,1722,500,310,190,12785,6415,"6,370","13,725","6,417","7,308",2,2,0,1391,1070,321
433,125.686,7.3056,29/12/2017,"Fri - Dec 29, 2017",20:00:00,THEFT,Santo Niño (Pob.),Panabo City,Qualified Theft,urban,5.89,381,190,191,48,29,19,1449,725,723,"1,448",658,789,0,0,0,145,110,35
434,125.771,7.44275,30/12/2017,"Sat - Dec 30, 2017",4:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,1537,772,765,222,138,84,5682,2851,"2,831","6,100","2,852","3,248",1,1,0,618,476,143
435,125.803,7.4579,30/12/2017,"Sat - Dec 30, 2017",1:40:00,MURDER,Magugpo West,Tagum City,Shooting,urban,10.74,1239,622,617,179,111,68,4582,2299,"2,283","4,919","2,300","2,619",1,1,0,499,384,115
436,125.79799999999999,7.445010000000001,30/12/2017,"Sat - Dec 30, 2017",10:00:00,MURDER,Magugpo South,Tagum City,Shooting,urban,8.33,961,483,479,139,86,53,3554,1784,"1,771","3,816","1,784","2,032",1,0,0,387,298,89
437,125.79899999999999,7.45246,31/12/2017,"Sun - Dec 31, 2017",22:00:00,Vehicular Traffic Accident,Magugpo Poblacion,Tagum City,Not Indicated,urban,2.43,281,141,140,41,25,15,1039,521,517,1115,521,594,0,0,0,113,87,26
438,125.71799999999999,7.132110000000001,01/01/2018,"Mon - Jan 1, 2018",0:15:00,PHYSICAL INJURIES,Toril,Samal City,Stabbing/Hacking,rural,8.94,300,150,150,37,20,17,1096,549,547,"1,013",434,579,1,1,0,118,87,31
439,125.676,7.08467,01/01/2018,"Mon - Jan 1, 2018",13:15:00,PHYSICAL INJURIES,Limao,Samal City,Mauling,rural,7.13,239,120,120,29,16,13,875,438,437,809,346,463,1,1,0,94,69,24
440,125.80799999999999,7.446089999999999,01/01/2018,"Mon - Jan 1, 2018",18:00:00,THEFT,Magugpo Poblacion,Tagum City,Plain Theft,urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
441,125.771,6.915310000000001,02/01/2018,"Tue - Jan 2, 2018",5:00:00,MURDER,San Remigio,Samal City,Shooting,rural,6.25,210,105,105,26,14,12,767,384,383,708,303,405,1,0,0,82,61,21
442,125.79899999999999,7.435689999999999,02/01/2018,"Tue - Jan 2, 2018",19:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
443,125.729,7.01925,02/01/2018,"Tue - Jan 2, 2018",18:20:00,PHYSICAL INJURIES,Adecor,Samal City,Hacking,urban,5.38,181,90,90,22,12,10,660,331,330,610,261,349,0,0,0,71,52,18
444,125.803,7.456460000000001,02/01/2018,"Tue - Jan 2, 2018",19:20:00,ROBBERY,Magugpo West,Tagum City,Hold Up,urban,10.74,1255,630,625,181,113,69,4641,2329,2312,"4,982","2,329","2,653",1,1,0,505,388,117
445,125.79700000000001,7.4726300000000005,02/01/2018,"Tue - Jan 2, 2018",20:00:00,Drug Related Incident (RA 9165),San Isidro,Tagum City,Not Indicated,rural,3.69,431,216,215,62,39,24,1594,800,794,"1,711",800,911,0,0,0,173,133,40
446,125.771,7.442710000000001,03/01/2018,"Wed - Jan 3, 2018",4:00:00,THEFT,San Miguel (Camp 4),Tagum City,Salisi,urban,13.32,1557,782,775,225,140,85,5755,2888,2867,"6,178","2,888","3,290",1,1,0,626,482,145
447,125.8,7.43509,03/01/2018,"Wed - Jan 3, 2018",3:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
448,125.77,7.44318,04/01/2018,"Thu - Jan 4, 2018",16:30:00,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,Stabbing/Hacking,urban,13.32,1557,782,775,225,140,85,5755,2888,2867,"6,178","2,888","3,290",1,1,0,626,482,145
449,125.806,7.44688,04/01/2018,"Thu - Jan 4, 2018",20:40:00,ROBBERY,Magugpo Poblacion,Tagum City,Snatching,urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
450,125.801,7.43146,06/01/2018,"Sat - Jan 6, 2018",3:20:00,ROBBERY,Visayan Village,Tagum City,Akyat Bahay,urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
451,125.816,7.452160000000001,06/01/2018,"Sat - Jan 6, 2018",21:30:00,ROBBERY,Magugpo East,Tagum City,Bag/Purse Snatching,urban,11.1,1297,651,646,187,116,71,4795,2406,2389,"5,147","2,406","2,741",1,1,0,522,401,120
452,125.781,7.4566300000000005,07/01/2018,"Sun - Jan 7, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,3502,1759,1744,506,314,192,12949,6497,6451,"13,900","6,499","7,402",2,2,0,1409,1084,325
453,125.805,7.447769999999999,07/01/2018,"Sun - Jan 7, 2018",22:20:00,ROBBERY,Magugpo Poblacion,Tagum City,Snatching,urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
454,125.823,7.422110000000001,09/01/2018,"Tue - Jan 9, 2018",22:15:00,THEFT,Apokon,Tagum City,Salisi,urban,22.88,2673,1342,1331,386,240,147,9885,4960,4925,"10,611","4,961","5,650",1,1,0,1076,827,248
455,125.823,7.42271,09/01/2018,"Tue - Jan 9, 2018",22:15:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,urban,22.88,2673,1342,1331,386,240,147,9885,4960,4925,"10,611","4,961","5,650",1,1,0,1076,827,248
456,125.686,7.304819999999999,10/01/2018,"Wed - Jan 10, 2018",20:50:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,urban,5.89,385,192,193,49,30,19,1464,733,731,"1,464",666,798,0,0,0,147,111,35
457,125.805,7.447769999999999,10/01/2018,"Wed - Jan 10, 2018",22:50:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
458,125.704,7.2983,11/01/2018,"Thu - Jan 11, 2018",19:30:00,Drug Related Incident (RA 9165),San Pedro,Panabo City,Not Indicated,urban,5.7,372,186,187,47,29,19,1417,710,708,"1,417",644,772,0,0,0,142,108,34
459,125.59700000000001,7.34825,13/01/2018,"Sat - Jan 13, 2018",1:00:00,MURDER,Manay,Panabo City,Mauling,urban,7.36,480,239,241,61,37,24,1828,915,912,"1,827",831,996,0,0,0,183,139,44
460,125.801,7.45097,13/01/2018,"Sat - Jan 13, 2018",1:20:00,Vehicular Traffic Accident,Magugpo West,Tagum City,Not Indicated,urban,10.74,1255,630,625,181,113,69,4641,2329,2312,"4,982","2,329","2,653",1,1,0,505,388,117
461,125.68799999999999,7.30841,13/01/2018,"Sat - Jan 13, 2018",22:00:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,urban,5.89,385,192,193,49,30,19,1464,733,731,"1,464",666,798,0,0,0,147,111,35
462,125.79700000000001,7.456410000000001,15/01/2018,"Mon - Jan 15, 2018",2:00:00,RAPE (Art. 266-A RC & R.A.8353),Magugpo West,Tagum City,"Force, Threat and Intimidation",urban,10.74,1255,630,625,181,113,69,4641,2329,2312,"4,982","2,329","2,653",1,1,0,505,388,117
463,125.773,7.466069999999999,15/01/2018,"Mon - Jan 15, 2018",5:00:00,ROBBERY,Mankilam,Tagum City,Breaking and Entering,urban,29.97,3502,1759,1744,506,314,192,12949,6497,6451,"13,900","6,499","7,402",2,2,0,1409,1084,325
464,125.773,7.46565,01/01/2018,"Mon - Jan 1, 2018",1:00:00,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,Mauling,urban,13.32,1557,782,775,225,140,85,5755,2888,2867,"6,178","2,888","3,290",1,1,0,626,482,145
465,125.79700000000001,7.4972199999999996,05/01/2018,"Fri - Jan 5, 2018",4:00:00,RAPE (Art. 266-A RC & R.A.8353),Cuambogan,Tagum City,"Force, Threat and Intimidation",urban,8.16,954,479,475,138,85,52,3527,1770,1757,"3,786","1,770","2,016",1,0,0,384,295,89
466,125.79799999999999,7.46105,16/01/2018,"Tue - Jan 16, 2018",3:00:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Mauling,urban,10.74,1255,630,625,181,113,69,4641,2329,2312,"4,982","2,329","2,653",1,1,0,505,388,117
467,125.806,7.448919999999999,16/01/2018,"Tue - Jan 16, 2018",21:18:00,ROBBERY,Magugpo Poblacion,Tagum City,Destroying Window,urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
468,125.79799999999999,7.4608,17/01/2018,"Wed - Jan 17, 2018",2:16:00,ROBBERY,Magugpo West,Tagum City,Destroying Window,urban,10.74,1255,630,625,181,113,69,4641,2329,2312,"4,982","2,329","2,653",1,1,0,505,388,117
469,125.81700000000001,7.454389999999999,17/01/2018,"Wed - Jan 17, 2018",1:55:00,ROBBERY,Apokon,Tagum City,Breaking and Entering,urban,22.88,2673,1342,1331,386,240,147,9885,4960,4925,"10,611","4,961","5,650",1,1,0,1076,827,248
470,125.705,7.124039999999999,16/01/2018,"Tue - Jan 16, 2018",23:00:00,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Samal City,"Force, Threat and Intimidation",rural,5.14,172,86,86,21,11,10,631,316,315,583,249,333,0,0,0,68,50,18
471,125.76899999999999,7.41171,17/01/2018,"Wed - Jan 17, 2018",18:30:00,MURDER,Canocotan,Tagum City,Shooting,urban,6.26,731,367,364,106,66,40,2704,1357,1347,"2,903","1,357","1,546",0,0,0,294,226,68
472,125.818,7.46022,17/01/2018,"Wed - Jan 17, 2018",23:30:00,PHYSICAL INJURIES,Magugpo North,Tagum City,Shooting,urban,7.19,840,422,418,121,75,46,3105,1558,1547,"3,334","1,558","1,775",0,0,0,338,260,78
473,125.77600000000001,7.44318,18/01/2018,"Thu - Jan 18, 2018",1:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stray Bullet,urban,29.97,3502,1759,1744,506,314,192,12949,6497,6451,"13,900","6,499","7,402",2,2,0,1409,1084,325
474,125.802,7.43233,18/01/2018,"Thu - Jan 18, 2018",17:41:00,ROBBERY,Visayan Village,Tagum City,Destroying Window,urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
475,125.801,7.4610899999999996,19/01/2018,"Fri - Jan 19, 2018",1:30:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Mauling,urban,10.74,1255,630,625,181,113,69,4641,2329,2312,"4,982","2,329","2,653",1,1,0,505,388,117
476,125.805,7.43835,19/01/2018,"Fri - Jan 19, 2018",2:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
477,125.823,7.442139999999999,20/01/2018,"Sat - Jan 20, 2018",19:30:00,ROBBERY,Magugpo East,Tagum City,Hold-Up W/ Sharp Object,urban,11.1,1297,651,646,187,116,71,4795,2406,2389,"5,147","2,406","2,741",1,1,0,522,401,120
478,125.804,7.44827,19/01/2018,"Fri - Jan 19, 2018",18:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
479,125.815,7.454689999999999,20/01/2018,"Sat - Jan 20, 2018",12:25:00,MURDER,Magugpo North,Tagum City,Shooting,urban,7.19,840,422,418,121,75,46,3105,1558,1547,"3,334","1,558","1,775",0,0,0,338,260,78
480,125.794,7.457269999999999,20/01/2018,"Sat - Jan 20, 2018",14:30:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,3502,1759,1744,506,314,192,12949,6497,6451,"13,900","6,499","7,402",2,2,0,1409,1084,325
481,125.804,7.45897,21/01/2018,"Sun - Jan 21, 2018",3:30:00,MURDER,Magugpo West,Tagum City,Shooting,urban,10.74,1255,630,625,181,113,69,4641,2329,2312,"4,982","2,329","2,653",1,1,0,505,388,117
482,125.814,7.443689999999999,21/01/2018,"Sun - Jan 21, 2018",10:00:00,THEFT,Visayan Village,Tagum City,Salisi,urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
483,125.801,7.476260000000001,21/01/2018,"Sun - Jan 21, 2018",4:00:00,THEFT,La Filipina,Tagum City,Salisi,urban,11.84,1383,695,689,200,124,76,5115,2566,2548,"5,491","2,567","2,924",1,1,0,557,428,128
484,125.829,7.422839999999999,21/01/2018,"Sun - Jan 21, 2018",18:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,2673,1342,1331,386,240,147,9885,4960,4925,"10,611","4,961","5,650",1,1,0,1076,827,248
485,125.815,7.45441,22/01/2018,"Mon - Jan 22, 2018",23:15:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Mauling,urban,11.1,1297,651,646,187,116,71,4795,2406,2389,"5,147","2,406","2,741",1,1,0,522,401,120
486,125.79899999999999,7.46103,22/01/2018,"Mon - Jan 22, 2018",18:40:00,ROBBERY,Mankilam,Tagum City,Breaking and Entering,urban,29.97,3502,1759,1744,506,314,192,12949,6497,6451,"13,900","6,499","7,402",2,2,0,1409,1084,325
487,125.816,7.375939999999999,16/01/2018,"Tue - Jan 16, 2018",5:00:00,HOMICIDE,Magdum,Tagum City,Stabbing/Hacking,urban,7.86,918,461,457,133,82,50,3395,1704,1691,"3,645","1,704","1,941",0,0,0,369,284,85
488,125.822,7.4229,22/01/2018,"Mon - Jan 22, 2018",23:00:00,RAPE (Art. 266-A RC & R.A.8353),Apokon,Tagum City,Deprived of Reason or Unconcious (Under the Influence of Liquior),urban,22.88,2673,1342,1331,386,240,147,9885,4960,4925,"10,611","4,961","5,650",1,1,0,1076,827,248
489,125.79700000000001,7.42868,23/01/2018,"Tue - Jan 23, 2018",16:15:00,ROBBERY,Visayan Village,Tagum City,With Violence Against or Intimidation of Persons,urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
490,125.78,7.46307,22/01/2018,"Mon - Jan 22, 2018",0:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,3502,1759,1744,506,314,192,12949,6497,6451,"13,900","6,499","7,402",2,2,0,1409,1084,325
491,125.815,7.444310000000001,24/01/2018,"Wed - Jan 24, 2018",13:20:00,THEFT,Apokon,Tagum City,Shoplifting,urban,22.88,2673,1342,1331,386,240,147,9885,4960,4925,"10,611","4,961","5,650",1,1,0,1076,827,248
492,125.807,7.4492899999999995,24/01/2018,"Wed - Jan 24, 2018",20:10:00,THEFT,Magugpo Poblacion,Tagum City,Salisi (Park),urban,2.43,284,143,142,41,25,16,1052,528,524,"1,129",528,601,0,0,0,114,88,26
493,125.772,6.91701,27/01/2018,"Sat - Jan 27, 2018",2:10:00,Drug Related Incident (RA 9165),San Remigio,Samal City,Not Indicated,rural,6.25,210,105,105,26,14,12,767,384,383,708,303,405,1,0,0,82,61,21
494,125.802,7.429069999999999,27/01/2018,"Sat - Jan 27, 2018",3:00:00,ROBBERY,Visayan Village,Tagum City,Akyat Bahay,urban,31.0,3622,1819,1803,523,325,199,13392,6720,6672,"14,376","6,721","7,655",2,2,0,"1,457",1121,336
