,lng,lat,date,customdate,time,crime,barangay,city,modus,weathertime,time_bin,day,Region_x,Date,Time,Weather,Temp (deg celsius),Feels Like (deg celsius),Wind (km/h),Direction,Cloud %,Humidity %,Precip (mm),Pressure (mb),Sunrise,Sunset,day or night
359,125.81700000000001,7.439610000000001,26/11/2017,"Sun - Nov 26, 2017",12:15:00,THEFT,Apokon,Tagum City,Salisi (Akyat Bahay),12:00,12:00 - 12:59,Sunday,Tagum City,26/11/2017,12:00,Patchy rain possible,28,32,9,N,85%,80%,1.3,"1,010",5:32 AM,5:17 PM,day
360,125.913,7.520639999999999,26/11/2017,"Sun - Nov 26, 2017",14:00:00,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Tagum City,"Force, Threat and Intimidation",12:00,14:00 - 14:59,Sunday,Tagum City,26/11/2017,12:00,Patchy rain possible,28,32,9,N,85%,80%,1.3,"1,010",5:32 AM,5:17 PM,day
361,125.81700000000001,7.39041,27/11/2017,"Mon - Nov 27, 2017",22:24:00,PHYSICAL INJURIES,Madaum,Tagum City,Shooting,21:00,22:00 - 22:59,Monday,Tagum City,27/11/2017,21:00,Partly cloudy,29,29,6,ESE,65%,87%,0.1,"1,008",5:33 AM,5:17 PM,night
362,125.773,7.46663,28/11/2017,"Tue - Nov 28, 2017",7:00:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,6:00,07:00 - 07:59,Tuesday,Tagum City,28/11/2017,6:00,Partly cloudy,30,28,8,N,28%,84%,0.0,"1,009",5:33 AM,5:18 PM,day
363,125.803,7.4462,28/11/2017,"Tue - Nov 28, 2017",0:10:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),0:00,00:00 - 00:59,Tuesday,Tagum City,28/11/2017,0:00,Partly cloudy,28,26,5,WSW,19%,92%,0.0,"1,008",5:33 AM,5:18 PM,night
364,125.806,7.44765,28/11/2017,"Tue - Nov 28, 2017",22:30:00,PHYSICAL INJURIES,Magugpo Poblacion,Tagum City,Hacking,21:00,22:00 - 22:59,Tuesday,Tagum City,28/11/2017,21:00,Partly cloudy,28,28,6,ESE,60%,87%,0.3,"1,009",5:33 AM,5:18 PM,night
365,125.68299999999999,7.2887,28/11/2017,"Tue - Nov 28, 2017",22:30:00,ROBBERY,Cagangohan,Panabo City,Hold Up,21:00,22:00 - 22:59,Tuesday,Panabo City,28/11/2017,21:00,Partly cloudy,29,29,10,NNW,21%,83%,0.0,"1,009",5:33 AM,5:18 PM,night
366,125.755,7.37896,29/11/2017,"Wed - Nov 29, 2017",14:10:00,Vehicular Traffic Accident,Bincungan,Tagum City,Not Indicated,12:00,14:00 - 14:59,Wednesday,Tagum City,29/11/2017,12:00,Partly cloudy,33,38,5,WSW,68%,60%,0.5,"1,008",5:34 AM,5:18 PM,day
367,125.814,7.4558,29/11/2017,"Wed - Nov 29, 2017",22:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Swpu (Stolen While Parked),21:00,22:00 - 22:59,Wednesday,Tagum City,29/11/2017,21:00,Partly cloudy,29,27,2,NNW,27%,91%,0.0,"1,009",5:34 AM,5:18 PM,night
368,125.819,7.38973,30/11/2017,"Thu - Nov 30, 2017",15:30:00,PHYSICAL INJURIES,Madaum,Tagum City,Mauling,15:00,15:00 - 15:59,Thursday,Tagum City,30/11/2017,15:00,Patchy rain possible,34,38,3,SW,39%,55%,0.0,"1,007",5:34 AM,5:18 PM,day
369,125.80799999999999,7.44005,30/11/2017,"Thu - Nov 30, 2017",20:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),18:00,20:00 - 20:59,Thursday,Tagum City,30/11/2017,18:00,Partly cloudy,31,32,3,WSW,55%,71%,0.1,"1,008",5:34 AM,5:18 PM,night
370,125.82700000000001,7.4126199999999995,01/12/2017,"Fri - Dec 1, 2017",3:00:00,THEFT,Apokon,Tagum City,Salisi,3:00,03:00 - 03:59,Friday,Tagum City,01/12/2017,3:00,Partly cloudy,29,26,4,N,15%,90%,0.0,"1,008",5:35 AM,5:18 PM,night
371,125.811,7.416239999999999,01/12/2017,"Fri - Dec 1, 2017",0:25:00,THEFT,Madaum,Tagum City,Applied as Helper,0:00,00:00 - 00:59,Friday,Tagum City,01/12/2017,0:00,Partly cloudy,28,27,4,N,12%,88%,0.0,"1,009",5:35 AM,5:18 PM,night
372,125.804,7.44992,01/12/2017,"Fri - Dec 1, 2017",19:45:00,ROBBERY,Magugpo Poblacion,Tagum City,Cellphone Snatching,18:00,19:00 - 19:59,Friday,Tagum City,01/12/2017,18:00,Patchy rain possible,31,33,3,WSW,82%,74%,0.3,"1,008",5:35 AM,5:18 PM,night
373,125.806,7.4485600000000005,01/12/2017,"Fri - Dec 1, 2017",20:25:00,ROBBERY,Magugpo Poblacion,Tagum City,Hold-Up W/ Sharp Object,18:00,20:00 - 20:59,Friday,Tagum City,01/12/2017,18:00,Patchy rain possible,31,33,3,WSW,82%,74%,0.3,"1,008",5:35 AM,5:18 PM,night
374,125.788,7.45688,01/12/2017,"Fri - Dec 1, 2017",20:55:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stabbing/Hacking,18:00,20:00 - 20:59,Friday,Tagum City,01/12/2017,18:00,Patchy rain possible,31,33,3,WSW,82%,74%,0.3,"1,008",5:35 AM,5:18 PM,night
375,125.684,7.30213,02/12/2017,"Sat - Dec 2, 2017",18:15:00,THEFT,Santo Niño (Pob.),Panabo City,Shoplifting,18:00,18:00 - 18:59,Saturday,Panabo City,02/12/2017,18:00,Partly cloudy,30,36,1,SE,14%,72%,0.0,"1,008",5:35 AM,5:19 PM,night
376,125.78299999999999,7.39688,03/12/2017,"Sun - Dec 3, 2017",19:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),18:00,19:00 - 19:59,Sunday,Tagum City,03/12/2017,18:00,Partly cloudy,31,33,2,SE,49%,74%,0.1,"1,008",5:36 AM,5:19 PM,night
377,125.802,7.45288,04/12/2017,"Mon - Dec 4, 2017",2:32:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),0:00,02:00 - 02:59,Monday,Tagum City,04/12/2017,0:00,Mist,29,26,4,WSW,19%,94%,0.0,"1,009",5:36 AM,5:19 PM,night
378,125.81,7.4485399999999995,04/12/2017,"Mon - Dec 4, 2017",13:30:00,THEFT,Magugpo East,Tagum City,Shoplifting,12:00,13:00 - 13:59,Monday,Tagum City,04/12/2017,12:00,Partly cloudy,34,37,8,WSW,7%,49%,0.0,"1,008",5:36 AM,5:19 PM,day
379,125.803,7.457730000000001,05/12/2017,"Tue - Dec 5, 2017",1:45:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Shooting,0:00,01:00 - 01:59,Tuesday,Tagum City,05/12/2017,0:00,Partly cloudy,29,27,4,NNE,22%,89%,0.0,"1,008",5:36 AM,5:20 PM,night
380,125.804,7.457139999999999,05/12/2017,"Tue - Dec 5, 2017",0:30:00,ROBBERY,Magugpo West,Tagum City,Hold Up,0:00,00:00 - 00:59,Tuesday,Tagum City,05/12/2017,0:00,Partly cloudy,29,27,4,NNE,22%,89%,0.0,"1,008",5:36 AM,5:20 PM,night
381,125.772,7.44318,05/12/2017,"Tue - Dec 5, 2017",20:13:00,PHYSICAL INJURIES,San Miguel (Camp 4),Tagum City,Stabbing/Hacking,18:00,20:00 - 20:59,Tuesday,Tagum City,05/12/2017,18:00,Patchy rain possible,31,33,5,SE,82%,77%,1.3,"1,007",5:36 AM,5:20 PM,night
382,125.79799999999999,7.4359,05/12/2017,"Tue - Dec 5, 2017",12:30:00,ROBBERY,Visayan Village,Tagum City,Snatching,12:00,12:00 - 12:59,Tuesday,Tagum City,05/12/2017,12:00,Patchy rain possible,34,38,7,WSW,31%,54%,0.0,"1,008",5:36 AM,5:20 PM,day
383,125.685,7.30512,05/12/2017,"Tue - Dec 5, 2017",19:00:00,THEFT,Santo Niño (Pob.),Panabo City,Qualified Theft,18:00,19:00 - 19:59,Tuesday,Panabo City,05/12/2017,18:00,Partly cloudy,32,34,4,SE,56%,72%,0.1,"1,007",5:36 AM,5:20 PM,night
384,125.803,7.45782,07/12/2017,"Thu - Dec 7, 2017",2:54:00,MURDER,Magugpo West,Tagum City,Shooting,0:00,02:00 - 02:59,Thursday,Tagum City,07/12/2017,0:00,Partly cloudy,28,27,4,WSW,13%,90%,0.0,"1,010",5:37 AM,5:20 PM,night
385,125.678,7.303780000000001,07/12/2017,"Thu - Dec 7, 2017",8:30:00,MURDER,San Francisco (Pob.),Panabo City,Shooting,6:00,08:00 - 08:59,Thursday,Panabo City,07/12/2017,6:00,Partly cloudy,31,28,9,N,18%,85%,0.0,"1,009",5:37 AM,5:20 PM,day
386,125.79899999999999,7.43467,07/12/2017,"Thu - Dec 7, 2017",2:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),0:00,02:00 - 02:59,Thursday,Tagum City,07/12/2017,0:00,Partly cloudy,28,27,4,WSW,13%,90%,0.0,"1,010",5:37 AM,5:20 PM,night
387,125.79799999999999,7.4359,07/12/2017,"Thu - Dec 7, 2017",10:00:00,THEFT,Visayan Village,Tagum City,Salisi,9:00,10:00 - 10:59,Thursday,Tagum City,07/12/2017,9:00,Partly cloudy,33,33,7,ESE,5%,66%,0.0,"1,010",5:37 AM,5:20 PM,day
388,125.685,7.31675,07/12/2017,"Thu - Dec 7, 2017",19:35:00,MURDER,San Francisco (Pob.),Panabo City,Shooting,18:00,19:00 - 19:59,Thursday,Panabo City,07/12/2017,18:00,Partly cloudy,33,34,5,S,4%,63%,0.0,"1,008",5:37 AM,5:20 PM,night
389,125.81200000000001,7.44946,07/12/2017,"Thu - Dec 7, 2017",21:00:00,THEFT,Magugpo East,Tagum City,Plain Theft,21:00,21:00 - 21:59,Thursday,Tagum City,07/12/2017,21:00,Partly cloudy,32,28,1,E,7%,80%,0.0,"1,009",5:37 AM,5:20 PM,night
390,125.79899999999999,7.43607,07/12/2017,"Thu - Dec 7, 2017",18:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo Poblacion,Tagum City,Swpu (Stolen While Parked),18:00,18:00 - 18:59,Thursday,Tagum City,07/12/2017,18:00,Partly cloudy,33,33,1,SE,5%,66%,0.0,"1,008",5:37 AM,5:20 PM,night
391,125.74700000000001,7.127000000000001,08/12/2017,"Fri - Dec 8, 2017",18:30:00,HOMICIDE,San Antonio,Samal City,Mauling,18:00,18:00 - 18:59,Friday,Samal City,08/12/2017,18:00,Patchy rain possible,32,35,10,SSE,78%,71%,0.2,"1,008",5:38 AM,5:21 PM,night
392,125.79,7.4625,08/12/2017,"Fri - Dec 8, 2017",7:40:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,6:00,07:00 - 07:59,Friday,Tagum City,08/12/2017,6:00,Partly cloudy,34,31,3,SSE,2%,79%,0.0,"1,010",5:38 AM,5:21 PM,day
393,125.69,7.09657,09/12/2017,"Sat - Dec 9, 2017",5:00:00,THEFT,Peñaplata (Pob.),Samal City,Salisi,3:00,05:00 - 05:59,Saturday,Samal City,09/12/2017,3:00,Partly cloudy,30,30,6,NNW,57%,82%,0.1,"1,009",5:38 AM,5:21 PM,night
394,125.775,7.46616,09/12/2017,"Sat - Dec 9, 2017",2:48:00,THEFT,Mankilam,Tagum City,Salisi (Akyat Bahay),0:00,02:00 - 02:59,Saturday,Tagum City,09/12/2017,0:00,Partly cloudy,30,28,3,NNE,21%,83%,0.0,"1,009",5:38 AM,5:21 PM,night
395,125.804,7.443989999999999,10/12/2017,"Sun - Dec 10, 2017",1:30:00,THEFT,Magugpo Poblacion,Tagum City,Snatching,0:00,01:00 - 01:59,Sunday,Tagum City,10/12/2017,0:00,Partly cloudy,28,28,3,NNE,61%,87%,0.1,"1,010",5:39 AM,5:22 PM,night
396,125.79899999999999,7.4611600000000005,10/12/2017,"Sun - Dec 10, 2017",1:58:00,PHYSICAL INJURIES,Magugpo West,Tagum City,Shooting,0:00,01:00 - 01:59,Sunday,Tagum City,10/12/2017,0:00,Partly cloudy,28,28,3,NNE,61%,87%,0.1,"1,010",5:39 AM,5:22 PM,night
397,125.71,7.10157,10/12/2017,"Sun - Dec 10, 2017",21:20:00,MURDER,Mambago-A,Samal City,Shooting,21:00,21:00 - 21:59,Sunday,Samal City,10/12/2017,21:00,Patchy rain possible,29,31,6,SE,59%,74%,0.0,"1,010",5:39 AM,5:22 PM,night
398,125.773,7.46667,11/12/2017,"Mon - Dec 11, 2017",23:30:00,ROBBERY,Mankilam,Tagum City,Hold Up,21:00,23:00 - 23:59,Monday,Tagum City,11/12/2017,21:00,Patchy light drizzle,27,27,4,NE,55%,84%,0.2,"1,010",5:39 AM,5:22 PM,night
399,125.79899999999999,7.43165,12/12/2017,"Tue - Dec 12, 2017",5:10:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),3:00,05:00 - 05:59,Tuesday,Tagum City,12/12/2017,3:00,Patchy light rain,27,26,4,ENE,57%,86%,0.6,"1,009",5:40 AM,5:22 PM,night
400,125.771,7.44326,12/12/2017,"Tue - Dec 12, 2017",19:30:00,ROBBERY,San Miguel (Camp 4),Tagum City,Breaking and Entering,18:00,19:00 - 19:59,Tuesday,Tagum City,12/12/2017,18:00,Partly cloudy,29,29,4,NE,40%,76%,0.0,"1,008",5:40 AM,5:22 PM,night
401,125.771,7.44175,13/12/2017,"Wed - Dec 13, 2017",18:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Akyat Bahay,18:00,18:00 - 18:59,Wednesday,Tagum City,13/12/2017,18:00,Partly cloudy,29,31,1,SSE,46%,75%,0.1,"1,006",5:40 AM,5:23 PM,night
402,125.594,7.323410000000001,13/12/2017,"Wed - Dec 13, 2017",23:00:00,RAPE (Art. 266-A RC & R.A.8353),Sindaton,Panabo City,"Force, Threat and Intimidation",21:00,23:00 - 23:59,Wednesday,Panabo City,13/12/2017,21:00,Partly cloudy,28,29,1,SSW,42%,80%,0.0,"1,006",5:40 AM,5:23 PM,night
403,125.691,7.32178,14/12/2017,"Thu - Dec 14, 2017",0:15:00,HOMICIDE,Salvacion,Panabo City,Stabbing/Hacking,0:00,00:00 - 00:59,Thursday,Panabo City,14/12/2017,0:00,Partly cloudy,26,28,1,SSE,56%,82%,0.0,"1,006",5:41 AM,5:23 PM,night
404,125.78200000000001,7.460610000000001,14/12/2017,"Thu - Dec 14, 2017",23:45:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stabbing/Hacking,21:00,23:00 - 23:59,Thursday,Tagum City,14/12/2017,21:00,Partly cloudy,28,26,4,ESE,48%,82%,0.0,"1,008",5:41 AM,5:23 PM,night
405,125.78,7.45914,14/12/2017,"Thu - Dec 14, 2017",4:20:00,PHYSICAL INJURIES,Mankilam,Tagum City,Stabbing/Hacking,3:00,04:00 - 04:59,Thursday,Tagum City,14/12/2017,3:00,Partly cloudy,26,27,5,SE,44%,83%,0.0,"1,004",5:41 AM,5:23 PM,night
406,125.801,7.43452,15/12/2017,"Fri - Dec 15, 2017",5:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Bincungan,Tagum City,Swpu (Stolen While Parked),3:00,05:00 - 05:59,Friday,Tagum City,15/12/2017,3:00,Partly cloudy,28,26,4,SE,42%,82%,0.0,"1,008",5:41 AM,5:24 PM,night
407,125.81,7.4469899999999996,16/12/2017,"Sat - Dec 16, 2017",3:05:00,Vehicular Traffic Accident,Apokon,Tagum City,Not Indicated,3:00,03:00 - 03:59,Saturday,Tagum City,16/12/2017,3:00,Partly cloudy,29,25,4,E,38%,77%,0.0,"1,008",5:42 AM,5:24 PM,night
408,125.79799999999999,7.43629,17/12/2017,"Sun - Dec 17, 2017",22:30:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,21:00,22:00 - 22:59,Sunday,Tagum City,17/12/2017,21:00,Partly cloudy,29,28,3,ESE,13%,72%,0.0,"1,009",5:42 AM,5:25 PM,night
409,125.698,7.0773600000000005,18/12/2017,"Mon - Dec 18, 2017",5:00:00,THEFT,San Miguel (Magamono),Samal City,Salisi (Cellphone),3:00,05:00 - 05:59,Monday,Samal City,18/12/2017,3:00,Partly cloudy,28,28,7,NNW,16%,71%,0.0,"1,009",5:43 AM,5:25 PM,night
410,125.684,7.31725,18/12/2017,"Mon - Dec 18, 2017",11:00:00,ROBBERY,San Francisco (Pob.),Panabo City, in an Inhabited House or Edifice for Worship and Private Building,9:00,11:00 - 11:59,Monday,Panabo City,18/12/2017,9:00,Partly cloudy,33,33,5,NNE,17%,59%,0.0,"1,010",5:43 AM,5:25 PM,day
411,125.686,7.306260000000001,18/12/2017,"Mon - Dec 18, 2017",20:00:00,THEFT,Santo Niño (Pob.),Panabo City,Qualified Theft,18:00,20:00 - 20:59,Monday,Panabo City,18/12/2017,18:00,Partly cloudy,32,33,5,ESE,19%,63%,0.0,"1,009",5:43 AM,5:25 PM,night
412,125.694,7.13943,18/12/2017,"Mon - Dec 18, 2017",15:00:00,RAPE (Art. 266-A RC & R.A.8353),Miranda (Pob.),Samal City,"Force, Threat and Intimidation",15:00,15:00 - 15:59,Monday,Samal City,18/12/2017,15:00,Partly cloudy,32,37,8,SSE,15%,55%,0.0,"1,008",5:43 AM,5:25 PM,day
413,125.765,6.95746,19/12/2017,"Tue - Dec 19, 2017",16:00:00,RAPE (Art. 266-A RC & R.A.8353),Sion (Zion),Samal City,"Force, Threat and Intimidation",15:00,16:00 - 16:59,Tuesday,Samal City,19/12/2017,15:00,Patchy rain possible,32,38,3,SSE,49%,62%,0.2,"1,008",5:44 AM,5:26 PM,day
414,125.804,7.44735,19/12/2017,"Tue - Dec 19, 2017",8:30:00,ROBBERY,Magugpo Poblacion,Tagum City,Breaking and Entering,6:00,08:00 - 08:59,Tuesday,Tagum City,19/12/2017,6:00,Partly cloudy,30,27,4,NNE,20%,80%,0.0,"1,010",5:44 AM,5:26 PM,day
415,125.79899999999999,7.436030000000001,20/12/2017,"Wed - Dec 20, 2017",11:30:00,ROBBERY,Visayan Village,Tagum City,Snatching,9:00,11:00 - 11:59,Wednesday,Tagum City,20/12/2017,9:00,Partly cloudy,31,31,9,NNE,71%,70%,0.1,"1,011",5:44 AM,5:26 PM,day
416,125.79899999999999,7.43527,20/12/2017,"Wed - Dec 20, 2017",6:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),6:00,06:00 - 06:59,Wednesday,Tagum City,20/12/2017,6:00,Patchy rain possible,29,27,6,NNE,86%,87%,0.0,"1,010",5:44 AM,5:26 PM,day
417,125.695,7.13973,21/12/2017,"Thu - Dec 21, 2017",11:05:00,RAPE (Art. 266-A RC & R.A.8353),Miranda (Pob.),Samal City,"Force, Threat and Intimidation",9:00,11:00 - 11:59,Thursday,Samal City,21/12/2017,9:00,Partly cloudy,28,30,17,WSW,31%,69%,0.0,"1,010",5:45 AM,5:27 PM,day
418,125.79799999999999,7.444710000000001,21/12/2017,"Thu - Dec 21, 2017",19:45:00,ROBBERY,Magugpo South,Tagum City,Breaking and Entering,18:00,19:00 - 19:59,Thursday,Tagum City,21/12/2017,18:00,Heavy rain,26,24,7,S,97%,96%,23.6,"1,004",5:45 AM,5:27 PM,night
419,125.807,7.44803,21/12/2017,"Thu - Dec 21, 2017",3:00:00,ROBBERY,Magugpo East,Tagum City,Breaking and Entering,3:00,03:00 - 03:59,Thursday,Tagum City,21/12/2017,3:00,Patchy rain possible,23,26,5,NNE,61%,89%,0.8,"1,010",5:45 AM,5:27 PM,night
420,125.615,7.33533,23/12/2017,"Sat - Dec 23, 2017",16:20:00,THEFT,New Malitbog,Panabo City,Pick-Pocketing,15:00,16:00 - 16:59,Saturday,Panabo City,23/12/2017,15:00,Patchy rain possible,30,34,11,S,55%,68%,0.1,"1,005",5:45 AM,5:28 PM,day
421,125.806,7.462330000000001,23/12/2017,"Sat - Dec 23, 2017",23:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo East,Tagum City,Swpu (Stolen While Parked),21:00,23:00 - 23:59,Saturday,Tagum City,23/12/2017,21:00,Light rain shower,26,27,3,WSW,81%,90%,1.8,"1,008",5:45 AM,5:28 PM,night
422,125.821,7.43001,23/12/2017,"Sat - Dec 23, 2017",18:28:00,PHYSICAL INJURIES,Apokon,Tagum City,Mauling,18:00,18:00 - 18:59,Saturday,Tagum City,23/12/2017,18:00,Light rain shower,28,30,5,SW,80%,84%,2.2,"1,007",5:45 AM,5:28 PM,night
423,125.63799999999999,7.3322,23/12/2017,"Sat - Dec 23, 2017",11:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Nanyo,Panabo City,Ftr (Failed to Return),9:00,11:00 - 11:59,Saturday,Panabo City,23/12/2017,9:00,Partly cloudy,30,32,4,WSW,23%,71%,0.0,"1,007",5:45 AM,5:28 PM,day
424,125.805,7.44722,24/12/2017,"Sun - Dec 24, 2017",6:54:00,ROBBERY,Magugpo Poblacion,Tagum City,Hold-Up W/ Gun,6:00,06:00 - 06:59,Sunday,Tagum City,24/12/2017,6:00,Light rain,28,26,4,N,100%,95%,1.6,"1,009",5:46 AM,5:28 PM,day
425,125.772,7.466410000000001,24/12/2017,"Sun - Dec 24, 2017",11:00:00,ROBBERY,Mankilam,Tagum City,Breaking and Entering,9:00,11:00 - 11:59,Sunday,Tagum City,24/12/2017,9:00,Patchy rain possible,31,31,4,NNW,92%,82%,1.6,"1,009",5:46 AM,5:28 PM,day
426,125.79799999999999,7.436139999999999,24/12/2017,"Sun - Dec 24, 2017",16:00:00,RAPE (Art. 266-A RC & R.A.8353),Visayan Village,Tagum City,"Force, Threat and Intimidation",15:00,16:00 - 16:59,Sunday,Tagum City,24/12/2017,15:00,Light rain shower,32,37,3,NW,65%,63%,0.7,"1,007",5:46 AM,5:28 PM,day
427,125.79899999999999,7.43543,25/12/2017,"Mon - Dec 25, 2017",1:45:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Shooting,0:00,01:00 - 01:59,Monday,Tagum City,25/12/2017,0:00,Partly cloudy,27,26,4,WSW,21%,93%,0.0,"1,009",5:46 AM,5:29 PM,night
428,125.79799999999999,7.435689999999999,26/12/2017,"Tue - Dec 26, 2017",15:15:00,Drug Related Incident (RA 9165),Visayan Village,Tagum City,Not Indicated,15:00,15:00 - 15:59,Tuesday,Tagum City,26/12/2017,15:00,Patchy rain possible,32,37,5,NNW,57%,61%,0.1,"1,008",5:47 AM,5:29 PM,day
429,125.79799999999999,7.4355199999999995,26/12/2017,"Tue - Dec 26, 2017",21:00:00,Drug Related Incident (RA 9165),Visayan Village,Tagum City,Not Indicated,21:00,21:00 - 21:59,Tuesday,Tagum City,26/12/2017,21:00,Partly cloudy,27,28,5,NNW,27%,87%,0.0,"1,010",5:47 AM,5:29 PM,night
430,125.691,7.152360000000001,27/12/2017,"Wed - Dec 27, 2017",3:30:00,PHYSICAL INJURIES,Tambo,Samal City,Shooting,3:00,03:00 - 03:59,Wednesday,Samal City,27/12/2017,3:00,Partly cloudy,25,28,14,NNW,25%,86%,0.0,"1,010",5:47 AM,5:30 PM,night
431,125.773,7.46714,28/12/2017,"Thu - Dec 28, 2017",17:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),15:00,17:00 - 17:59,Thursday,Tagum City,28/12/2017,15:00,Patchy rain possible,31,36,4,WNW,85%,64%,0.2,"1,009",5:48 AM,5:30 PM,day
432,125.773,7.4676100000000005,29/12/2017,"Fri - Dec 29, 2017",3:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),3:00,03:00 - 03:59,Friday,Tagum City,29/12/2017,3:00,Partly cloudy,27,25,6,ESE,32%,94%,0.0,"1,011",5:48 AM,5:31 PM,night
433,125.686,7.3056,29/12/2017,"Fri - Dec 29, 2017",20:00:00,THEFT,Santo Niño (Pob.),Panabo City,Qualified Theft,18:00,20:00 - 20:59,Friday,Panabo City,29/12/2017,18:00,Patchy rain possible,29,30,14,N,82%,79%,0.2,"1,010",5:48 AM,5:31 PM,night
434,125.771,7.44275,30/12/2017,"Sat - Dec 30, 2017",4:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),3:00,04:00 - 04:59,Saturday,Tagum City,30/12/2017,3:00,Partly cloudy,27,25,5,N,24%,94%,0.0,"1,011",5:49 AM,5:31 PM,night
435,125.803,7.4579,30/12/2017,"Sat - Dec 30, 2017",1:40:00,MURDER,Magugpo West,Tagum City,Shooting,0:00,01:00 - 01:59,Saturday,Tagum City,30/12/2017,0:00,Mist,26,25,5,WSW,22%,94%,0.0,"1,011",5:49 AM,5:31 PM,night
436,125.79799999999999,7.445010000000001,30/12/2017,"Sat - Dec 30, 2017",10:00:00,MURDER,Magugpo South,Tagum City,Shooting,9:00,10:00 - 10:59,Saturday,Tagum City,30/12/2017,9:00,Partly cloudy,30,30,9,N,21%,72%,0.0,"1,011",5:49 AM,5:31 PM,day
437,125.79899999999999,7.45246,31/12/2017,"Sun - Dec 31, 2017",22:00:00,Vehicular Traffic Accident,Magugpo Poblacion,Tagum City,Not Indicated,21:00,22:00 - 22:59,Sunday,Tagum City,31/12/2017,21:00,Patchy rain possible,26,28,6,NNE,37%,89%,0.1,"1,008",5:49 AM,5:32 PM,night
438,125.71799999999999,7.132110000000001,01/01/2018,"Mon - Jan 1, 2018",0:15:00,PHYSICAL INJURIES,Toril,Samal City,Stabbing/Hacking,0:00,00:00 - 00:59,Monday,Samal City,01/01/2018,0:00,Partly cloudy,26,29,14,NNW,53%,83%,0.1,"1,008",5:50 AM,5:32 PM,night
439,125.676,7.08467,01/01/2018,"Mon - Jan 1, 2018",13:15:00,PHYSICAL INJURIES,Limao,Samal City,Mauling,12:00,13:00 - 13:59,Monday,Samal City,01/01/2018,12:00,Partly cloudy,29,33,14,NNE,48%,66%,0.0,"1,007",5:50 AM,5:32 PM,day
440,125.80799999999999,7.446089999999999,01/01/2018,"Mon - Jan 1, 2018",18:00:00,THEFT,Magugpo Poblacion,Tagum City,Plain Theft,18:00,18:00 - 18:59,Monday,Tagum City,01/01/2018,18:00,Mist,28,27,5,NE,92%,94%,1.0,"1,006",5:50 AM,5:32 PM,night
441,125.771,6.915310000000001,02/01/2018,"Tue - Jan 2, 2018",5:00:00,MURDER,San Remigio,Samal City,Shooting,3:00,05:00 - 05:59,Tuesday,Samal City,02/01/2018,3:00,Partly cloudy,27,28,2,W,38%,86%,0.0,"1,006",5:50 AM,5:33 PM,night
442,125.79899999999999,7.435689999999999,02/01/2018,"Tue - Jan 2, 2018",19:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,18:00,19:00 - 19:59,Tuesday,Tagum City,02/01/2018,18:00,Partly cloudy,30,31,4,WSW,73%,82%,1.1,"1,007",5:50 AM,5:33 PM,night
443,125.729,7.01925,02/01/2018,"Tue - Jan 2, 2018",18:20:00,PHYSICAL INJURIES,Adecor,Samal City,Hacking,18:00,18:00 - 18:59,Tuesday,Samal City,02/01/2018,18:00,Partly cloudy,29,32,9,S,59%,78%,0.2,"1,007",5:50 AM,5:33 PM,night
