,lng,lat,date,customdate,time,crime,barangay,city,modus,placetype,land area sq km,"Labor,Employed","Labor,Employed,female","Labor,Employed,male","Labor,In the Labor Force","Labor,In the Labor Force,female","Labor,In the Labor Force,male","Labor,Not in the Labor Force","Labor,Not in the Labor Force,female","Labor,Not in the Labor Force,male","Labor,Underemployed","Labor,Unemployed","Labor,Unemployed,female","Labor,Unemployed,male"
957,125.705,7.126119999999999,15/07/2018,"Sun - Jul 15, 2018",17:00:00,RAPE (Art. 266-A RC & R.A.8353),San Agustin,Samal City,"Force, Threat and Intimidation",rural,5.14,722,254,468,763,269,494,517,353,164,111,41,15,26
958,125.686,7.306310000000001,15/07/2018,"Sun - Jul 15, 2018",20:30:00,THEFT,Santo Niño (Pob.),Panabo City,Qualified Theft,urban,5.89,1724,606,1118,1822,641,1180,1235,844,391,266,98,36,62
959,125.773,7.4665,13/07/2018,"Fri - Jul 13, 2018",23:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Sagpi (Seized at Gunpoint With Intimidation),urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
960,125.822,7.42105,15/07/2018,"Sun - Jul 15, 2018",1:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
961,125.801,7.435010000000001,15/07/2018,"Sun - Jul 15, 2018",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Swpu (Stolen While Parked),urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
962,125.79899999999999,7.4356100000000005,15/07/2018,"Sun - Jul 15, 2018",2:13:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
963,125.8,7.429239999999999,15/07/2018,"Sun - Jul 15, 2018",23:30:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
964,125.802,7.43162,16/07/2018,"Mon - Jul 16, 2018",14:30:00,ROBBERY,Visayan Village,Tagum City,Hold-Up W/ Gun,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
965,125.802,7.43244,16/07/2018,"Mon - Jul 16, 2018",18:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
966,125.775,7.463539999999999,17/07/2018,"Tue - Jul 17, 2018",4:00:00,ROBBERY,Mankilam,Tagum City,Hold-Up W/ Gun,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
967,125.677,7.2983899999999995,17/07/2018,"Tue - Jul 17, 2018",15:15:00,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,Not Indicated,urban,22.51,6583,2313,4270,6956,2450,4506,4716,3222,1495,1015,373,137,236
968,125.79700000000001,7.4501800000000005,18/07/2018,"Wed - Jul 18, 2018",10:30:00,THEFT,Magugpo South,Tagum City,Salisi,urban,8.33,4468,1569,2898,4721,1663,3058,3201,2186,1014,689,253,93,160
969,125.802,7.428310000000001,18/07/2018,"Wed - Jul 18, 2018",17:31:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
970,125.82,7.3776600000000006,19/07/2018,"Thu - Jul 19, 2018",2:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
971,125.815,7.39209,19/07/2018,"Thu - Jul 19, 2018",2:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
972,125.81700000000001,7.3922,19/07/2018,"Thu - Jul 19, 2018",2:30:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
973,125.676,7.295539999999999,19/07/2018,"Thu - Jul 19, 2018",13:15:00,Drug Related Incident (RA 9165),Gredu (Pob.),Panabo City,Not Indicated,urban,22.51,6583,2313,4270,6956,2450,4506,4716,3222,1495,1015,373,137,236
974,125.801,7.4309,20/07/2018,"Fri - Jul 20, 2018",0:10:00,THEFT,Visayan Village,Tagum City,Salisi (Akyat Bahay),urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
975,125.802,7.458069999999999,20/07/2018,"Fri - Jul 20, 2018",3:30:00,THEFT,Magugpo West,Tagum City,Salisi (Akyat Bahay),urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
976,125.7,7.16055,19/07/2018,"Thu - Jul 19, 2018",17:30:00,Drug Related Incident (RA 9165),Tambo,Samal City,Not Indicated,rural,12.49,1754,616,1138,1853,653,1200,1256,858,398,270,99,37,63
977,125.803,7.438089999999999,20/07/2018,"Fri - Jul 20, 2018",7:40:00,THEFT,Visayan Village,Tagum City,Salisi (Cellphone),urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
978,125.829,7.42333,20/07/2018,"Fri - Jul 20, 2018",17:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
979,125.807,7.44895,20/07/2018,"Fri - Jul 20, 2018",19:00:00,Vehicular Traffic Accident,Magugpo Poblacion,Tagum City,Not Indicated,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
980,125.79899999999999,7.47722,21/07/2018,"Sat - Jul 21, 2018",4:00:00,PHYSICAL INJURIES,La Filipina,Tagum City,Mauling,urban,11.84,6348,2230,4118,6707,2362,4345,4548,3106,1441,979,360,132,228
981,125.777,7.44469,20/07/2018,"Fri - Jul 20, 2018",19:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
982,125.77799999999999,7.44457,20/07/2018,"Fri - Jul 20, 2018",0:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Hold-Up W/ Sharp Object,urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
983,125.81299999999999,7.45984,22/07/2018,"Sun - Jul 22, 2018",2:44:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Swpu (Stolen While Parked),urban,7.19,3854,1354,2500,4072,1434,2638,2761,1886,875,594,218,80,138
984,125.804,7.45003,22/07/2018,"Sun - Jul 22, 2018",11:30:00,Vehicular Traffic Accident,Visayan Village,Tagum City,Not Indicated,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
985,125.755,7.357189999999999,22/07/2018,"Sun - Jul 22, 2018",18:00:00,PHYSICAL INJURIES,Busaon,Tagum City,Stabbing/Hacking,rural,2.19,1174,413,762,1241,437,804,841,575,267,181,67,24,42
986,125.682,7.06729,22/07/2018,"Sun - Jul 22, 2018",18:30:00,HOMICIDE,Catagman,Samal City,Mauling,rural,3.71,520,183,338,550,194,356,373,255,118,80,29,11,19
987,125.82600000000001,7.42733,22/07/2018,"Sun - Jul 22, 2018",19:30:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
988,125.8,7.46005,23/07/2018,"Mon - Jul 23, 2018",4:50:00,MURDER,Mankilam,Tagum City,Shooting,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
989,125.83,7.38466,21/07/2018,"Sat - Jul 21, 2018",20:00:00,RAPE (Art. 266-A RC & R.A.8353),Madaum,Tagum City,"Force, Threat and Intimidation",urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
990,125.805,7.43363,23/07/2018,"Mon - Jul 23, 2018",19:00:00,ROBBERY,Visayan Village,Tagum City,Breaking and Entering,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
991,125.72,7.0923300000000005,24/07/2018,"Tue - Jul 24, 2018",2:57:00,HOMICIDE,Tagdaliao,Samal City,Stabbing/Hacking,rural,2.19,307,108,199,324,114,210,220,150,70,47,17,6,11
992,125.72200000000001,7.090889999999999,24/07/2018,"Tue - Jul 24, 2018",2:57:00,PHYSICAL INJURIES,Tagdaliao,Samal City,Stabbing/Hacking,rural,2.19,307,108,199,324,114,210,220,150,70,47,17,6,11
993,125.8,7.46092,24/07/2018,"Tue - Jul 24, 2018",6:40:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Swpu (Stolen While Parked),urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
994,125.777,7.443460000000001,23/07/2018,"Mon - Jul 23, 2018",17:00:00,ROBBERY,San Miguel (Camp 4),Tagum City,Destroying Window,urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
995,125.803,7.4518,23/07/2018,"Mon - Jul 23, 2018",14:30:00,THEFT,Mankilam,Tagum City,Salisi (Others),urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
996,125.805,7.44567,24/07/2018,"Tue - Jul 24, 2018",15:19:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
997,125.816,7.392110000000001,25/07/2018,"Wed - Jul 25, 2018",6:00:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
998,125.633,7.33144,25/07/2018,"Wed - Jul 25, 2018",21:30:00,PHYSICAL INJURIES,Nanyo,Panabo City,Hacking,rural,5.23,1531,538,993,1618,570,1048,1097,749,348,236,87,32,55
999,125.824,7.429939999999999,25/07/2018,"Wed - Jul 25, 2018",22:30:00,THEFT,Apokon,Tagum City,Qualified Theft,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
1000,125.82700000000001,7.41556,26/07/2018,"Thu - Jul 26, 2018",13:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Sagpi (Seized at Gunpoint With Intimidation),urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
1001,125.81700000000001,7.457139999999999,26/07/2018,"Thu - Jul 26, 2018",13:30:00,ROBBERY,Magugpo North,Tagum City,Cellphone Snatching,urban,7.19,3854,1354,2500,4072,1434,2638,2761,1886,875,594,218,80,138
1002,125.801,7.452160000000001,24/07/2018,"Tue - Jul 24, 2018",14:45:00,THEFT,Magugpo West,Tagum City,Shoplifting,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
1003,125.824,7.418839999999999,26/07/2018,"Thu - Jul 26, 2018",14:00:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
1004,125.818,7.39198,27/07/2018,"Fri - Jul 27, 2018",1:00:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
1005,125.689,7.1357800000000005,26/07/2018,"Thu - Jul 26, 2018",13:30:00,THEFT,Moncado (Pob.),Samal City,Shoplifting,rural,10.7,1502,528,974,1587,559,1028,1076,735,341,232,85,31,54
1006,125.81299999999999,7.4450199999999995,27/07/2018,"Fri - Jul 27, 2018",5:00:00,THEFT,Apokon,Tagum City,Salisi (Establishment),urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
1007,125.819,7.43916,27/07/2018,"Fri - Jul 27, 2018",1:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Apokon,Tagum City,Swpu (Stolen While Parked),urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
1008,125.678,7.29391,28/07/2018,"Sat - Jul 28, 2018",5:20:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Cagangohan,Panabo City,Swpu (Stolen While Parked),urban,18.74,5482,1926,3556,5793,2040,3753,3928,2683,1245,845,311,114,197
1009,125.70299999999999,7.31428,28/07/2018,"Sat - Jul 28, 2018",18:10:00,Drug Related Incident (RA 9165),San Pedro,Panabo City,Not Indicated,urban,5.7,1669,586,1082,1763,621,1142,1195,817,379,257,95,35,60
1010,125.691,7.13542,29/07/2018,"Sun - Jul 29, 2018",1:45:00,PHYSICAL INJURIES,Miranda (Pob.),Samal City,Hitting With Hard Object,urban,20.32,2854,1002,1851,3015,1062,1953,2044,1397,648,440,162,59,102
1011,125.803,7.459219999999999,29/07/2018,"Sun - Jul 29, 2018",4:00:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
1012,125.803,7.46005,29/07/2018,"Sun - Jul 29, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo West,Tagum City,Forcibly Taken,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
1013,125.8,7.46086,29/07/2018,"Sun - Jul 29, 2018",11:00:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
1014,125.81700000000001,7.44958,29/07/2018,"Sun - Jul 29, 2018",4:30:00,ROBBERY,Magugpo East,Tagum City,Breaking and Entering,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
1015,125.818,7.417260000000001,29/07/2018,"Sun - Jul 29, 2018",18:30:00,ROBBERY,Apokon,Tagum City,Hold-Up W/ Gun,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
1016,125.78200000000001,7.45188,27/07/2018,"Fri - Jul 27, 2018",0:00:00,ROBBERY,Mankilam,Tagum City,Hold-Up W/ Gun,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
1017,125.685,7.30523,29/07/2018,"Sun - Jul 29, 2018",20:45:00,ROBBERY,Santo Niño (Pob.),Panabo City,Snatching,urban,5.89,1724,606,1118,1822,641,1180,1235,844,391,266,98,36,62
1018,125.822,7.4172,26/07/2018,"Thu - Jul 26, 2018",0:45:00,PHYSICAL INJURIES,Apokon,Tagum City,Mauling,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
1019,125.816,7.39128,26/07/2018,"Thu - Jul 26, 2018",22:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Madaum,Tagum City,Swpu (Stolen While Parked),urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
1020,125.77600000000001,7.46375,31/07/2018,"Tue - Jul 31, 2018",5:00:00,ROBBERY,Mankilam,Tagum City,Crowbar/Destroying Lock,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
1021,125.82700000000001,7.4656,01/08/2018,"Wed - Aug 1, 2018",2:00:00,MURDER,Magdum,Tagum City,Shooting,urban,7.86,4214,1480,2733,4452,1568,2884,3019,2062,957,650,239,88,151
1022,125.834,7.420139999999999,31/07/2018,"Tue - Jul 31, 2018",21:30:00,Drug Related Incident (RA 9165),Apokon,Tagum City,Not Indicated,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
1023,125.809,7.43558,01/08/2018,"Wed - Aug 1, 2018",3:00:00,PHYSICAL INJURIES,Visayan Village,Tagum City,Shooting,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
1024,125.822,7.432010000000001,02/08/2018,"Thu - Aug 2, 2018",1:01:00,MURDER,Apokon,Tagum City,Shooting,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
1025,125.708,7.29634,03/07/2018,"Tue - Jul 3, 2018",2:00:00,PHYSICAL INJURIES,San Pedro,Panabo City,Stabbing/Hacking,urban,5.7,1669,586,1082,1763,621,1142,1195,817,379,257,95,35,60
1026,125.617,7.40447,02/08/2018,"Thu - Aug 2, 2018",0:10:00,Drug Related Incident (RA 9165),A. O. Floirendo,Panabo City,Not Indicated,urban,6.6,1929,678,1251,2039,718,1321,1382,944,438,297,109,40,69
1027,125.814,7.43537,02/08/2018,"Thu - Aug 2, 2018",5:45:00,MURDER,Visayan Village,Tagum City,Shooting,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
1028,125.594,7.333289999999999,01/08/2018,"Wed - Aug 1, 2018",11:30:00,THEFT,Kasilak,Panabo City,Plain Theft,urban,3.79,1109,390,719,1172,413,759,795,543,252,171,63,23,40
1029,125.78,7.45305,29/07/2018,"Sun - Jul 29, 2018",10:33:00,RAPE (Art. 266-A RC & R.A.8353),Magugpo Poblacion,Tagum City,"Force, Threat and Intimidation",urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
1030,125.82,7.45454,05/08/2018,"Sun - Aug 5, 2018",3:05:00,PHYSICAL INJURIES,Magugpo East,Tagum City,Stabbing/Hacking,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
1031,125.777,7.4436,04/08/2018,"Sat - Aug 4, 2018",0:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
1032,125.802,7.44575,04/08/2018,"Sat - Aug 4, 2018",22:45:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo South,Tagum City,Swpu (Stolen While Parked),urban,8.33,4468,1569,2898,4721,1663,3058,3201,2186,1014,689,253,93,160
1033,125.804,7.4339699999999995,04/08/2018,"Sat - Aug 4, 2018",4:00:00,THEFT,Visayan Village,Tagum City,Salisi,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
1034,125.79899999999999,7.459630000000001,04/08/2018,"Sat - Aug 4, 2018",4:00:00,ROBBERY,Magugpo West,Tagum City,Crowbar/Destroying Lock,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
1035,125.81700000000001,7.392239999999999,03/08/2018,"Fri - Aug 3, 2018",15:20:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
1036,125.791,7.42333,03/08/2018,"Fri - Aug 3, 2018",11:30:00,THEFT,Canocotan,Tagum City,Salisi,urban,6.26,3356,1179,2177,3546,1249,2297,2404,1642,762,517,190,70,120
1037,125.64299999999999,7.29272,02/08/2018,"Thu - Aug 2, 2018",1:00:00,RAPE (Art. 266-A RC & R.A.8353),Little Panay,Panabo City,"Force, Threat and Intimidation",rural,3.31,969,340,628,1023,360,663,694,474,220,149,55,20,35
1038,125.78399999999999,7.45975,05/08/2018,"Sun - Aug 5, 2018",8:10:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
1039,125.802,7.42805,05/08/2018,"Sun - Aug 5, 2018",7:00:00,THEFT,Visayan Village,Tagum City,Salisi,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
1040,125.788,7.424180000000001,04/08/2018,"Sat - Aug 4, 2018",21:20:00,ROBBERY,Canocotan,Tagum City,Hold-Up W/ Sharp Object,urban,6.26,3356,1179,2177,3546,1249,2297,2404,1642,762,517,190,70,120
1041,125.804,7.446789999999999,05/08/2018,"Sun - Aug 5, 2018",23:00:00,ROBBERY,Magugpo Poblacion,Tagum City,Hold Up,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
1042,125.79299999999999,7.45688,06/08/2018,"Mon - Aug 6, 2018",1:45:00,PHYSICAL INJURIES,Mankilam,Tagum City,Mauling,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
1043,125.822,7.43618,05/08/2018,"Sun - Aug 5, 2018",22:00:00,ROBBERY,Apokon,Tagum City,Destroying Window,urban,22.88,12267,4310,7958,12963,4565,8398,8789,6004,2785,1891,695,255,440
1044,125.71799999999999,7.17869,02/08/2018,"Thu - Aug 2, 2018",23:00:00,PHYSICAL INJURIES,San Isidro (Babak),Samal City,Stabbing/Hacking,rural,6.43,903,317,586,954,336,618,647,442,205,139,51,19,32
1045,125.818,7.39213,06/08/2018,"Mon - Aug 6, 2018",8:15:00,Drug Related Incident (RA 9165),Madaum,Tagum City,Not Indicated,urban,8.25,4422,1553,2868,4672,1645,3027,3168,2164,1004,682,251,92,159
1046,125.804,7.44746,07/08/2018,"Tue - Aug 7, 2018",10:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
1047,125.682,7.31043,31/07/2018,"Tue - Jul 31, 2018",4:30:00,ROBBERY,San Francisco (Pob.),Panabo City,Hold-Up W/ Gun,urban,17.46,5106,1794,3312,5396,1900,3495,3658,2499,1159,787,289,106,183
1048,125.691,7.30532,07/08/2018,"Tue - Aug 7, 2018",17:00:00,PHYSICAL INJURIES,Santo Niño (Pob.),Panabo City,Stabbing/Hacking,urban,5.89,1724,606,1118,1822,641,1180,1235,844,391,266,98,36,62
1049,125.755,7.37945,03/08/2018,"Fri - Aug 3, 2018",16:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Bincungan,Tagum City,Swpu (Stolen While Parked),rural,3.25,1743,612,1131,1842,649,1193,1249,853,396,269,99,36,63
1050,125.777,7.46294,08/08/2018,"Wed - Aug 8, 2018",1:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
1051,125.694,7.31797,07/08/2018,"Tue - Aug 7, 2018",20:55:00,Drug Related Incident (RA 9165),Salvacion,Panabo City,Not Indicated,urban,12.95,3789,1331,2458,4003,1410,2594,2714,1854,860,584,215,79,136
1052,125.682,7.30283,07/08/2018,"Tue - Aug 7, 2018",23:20:00,Drug Related Incident (RA 9165),Santo Niño (Pob.),Panabo City,Not Indicated,urban,5.89,1724,606,1118,1822,641,1180,1235,844,391,266,98,36,62
1053,125.818,7.45965,09/08/2018,"Thu - Aug 9, 2018",3:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Magugpo North,Tagum City,Forcibly Taken,urban,7.19,3854,1354,2500,4072,1434,2638,2761,1886,875,594,218,80,138
1054,125.805,7.44595,08/08/2018,"Wed - Aug 8, 2018",12:30:00,THEFT,Magugpo Poblacion,Tagum City,Salisi,urban,2.43,1305,459,847,1379,486,894,935,639,296,201,74,27,47
1055,125.824,7.44982,07/08/2018,"Tue - Aug 7, 2018",13:49:00,THEFT,Magugpo East,Tagum City,Salisi,urban,11.1,"5,950","2,090",3860,6288,"2,214",4073,4263,"2,912",1351,917,337,124,213
1056,125.809,7.45352,08/08/2018,"Wed - Aug 8, 2018",1:00:00,THEFT,Magugpo North,Tagum City,Applied as Helper,urban,7.19,3854,1354,2500,4072,1434,2638,2761,1886,875,594,218,80,138
1057,125.795,7.43527,08/08/2018,"Wed - Aug 8, 2018",17:00:00,ROBBERY,Visayan Village,Tagum City,Akyat Bahay,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
1058,125.78299999999999,7.45114,10/08/2018,"Fri - Aug 10, 2018",4:45:00,ROBBERY,Visayan Village,Tagum City,Hold-Up W/ Sharp Object,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
1059,125.79700000000001,7.44365,10/08/2018,"Fri - Aug 10, 2018",3:00:00,ROBBERY,Visayan Village,Tagum City,Destroying Window,urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
1060,125.801,7.46052,12/08/2018,"Sun - Aug 12, 2018",10:30:00,THEFT,Magugpo West,Tagum City,Salisi,urban,10.74,5760,2023,3736,6086,2143,3943,4127,2819,1308,888,326,120,207
1061,125.852,7.50288,11/08/2018,"Sat - Aug 11, 2018",18:30:00,MURDER,Nueva Fuerza,Tagum City,Shooting,rural,1.5,805,283,522,851,300,551,577,394,183,124,46,17,29
1062,125.804,7.43307,09/08/2018,"Thu - Aug 9, 2018",10:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Visayan Village,Tagum City,Ftr (Failed to Return),urban,31.0,16620,5839,10781,17562,6185,11377,11908,8134,3774,2563,942,346,596
1063,125.77799999999999,7.462289999999999,11/08/2018,"Sat - Aug 11, 2018",14:00:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,Mankilam,Tagum City,Swpu (Stolen While Parked),urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
1064,125.79799999999999,7.47807,11/08/2018,"Sat - Aug 11, 2018",3:03:00,ROBBERY,La Filipina,Tagum City,Destroying Window,urban,11.84,6348,2230,4118,6707,2362,4345,4548,3106,1441,979,360,132,228
1065,125.781,7.461989999999999,12/08/2018,"Sun - Aug 12, 2018",21:50:00,MURDER,Mankilam,Tagum City,Shooting,urban,29.97,16070,5646,10425,16981,5980,11001,11514,7865,3649,2478,911,335,576
1066,125.775,7.4436,13/08/2018,"Mon - Aug 13, 2018",13:30:00,ANTI-CARNAPPING ACT (R.A. 6539) MC,San Miguel (Camp 4),Tagum City,Swpu (Stolen While Parked),urban,13.32,7142,2509,4633,7547,2658,4889,5117,3495,1622,1101,405,149,256
