,Temp (deg celsius),Feels Like (deg celsius),Wind (km/h),Cloud,Humidity,Precip (mm),Pressure (mb),Bank,Bar,Beach,Bridge,Cemetery,Church,Clinic,Commercial Building,Community Center,Convenience Store,Fire Station,Gas Station,Government Office,Greenfield,Highway,Highway Pedestrian,Highway Primary,Highway Residential,Highway Secondary,Highway Tertiary,Hospital,Hotel,Industrial Building,Mall,Marketplace,Park,Parking Area,Pawnshop,Pharmacy,Police Station,Post Office,Private Office,Recreational Area,Residential Building,Restaurant,Road,School,Sports Center,Tourist Attraction,Transport Terminal,php-usd-rate,PSE-index-Close,"Education,Baccalauate graduate","Education,College undergraduate","Education,Elementary","Education,High school","Education,No grade completed","Education,Out of school youth","Education,Post baccalaureate","Education,Postsecondary","Household,number of households","Housing,dwelling tenure status,Own house rent lot","Housing,dwelling tenure status,Own house rent,free lot with consent of owner","Housing,dwelling tenure status,Own house rent,free lot without consent of owner","Housing,dwelling tenure status,Own or owner,like possession of house and lot","Housing,dwelling tenure status,Rent house/ room including lot","Housing,dwelling tenure status,Rent,free house and lot with consent of owner","Housing,dwelling tenure status,Rent,free house and lot without consent of owner","Labor,Employed","Labor,In the Labor Force","Labor,Not in the Labor Force","Labor,Underemployed","Labor,Unemployed","Poverty,poverty incidence by employed","Poverty,poverty incidence by household","Poverty,poverty incidence by population","Poverty,poverty incidence by unemployed",Consumer Price Index  - all items,Consumer Price Index -Alcoholic beverages and tobacco,Consumer Price Index -transport,"Consumer Price Index -Housing, water, electricity, gas, and other fuels",Consumer Price Index -Restaurant and miscellaneous goods and services,inflation rate,savings deposit interest rate,bank lending rates,time_epoch_After Midnight,time_epoch_After Work-Hours,time_epoch_Afternoon,time_epoch_Early Morning,time_epoch_Evening,time_epoch_Morning,day_Friday,day_Monday,day_Saturday,day_Sunday,day_Thursday,day_Tuesday,day_Wednesday,Weather_Clear,Weather_Cloudy,Weather_Rainy,day_night_daylight,day_night_nighttime,placetype_rural,placetype_urban,Children Population,Teenage Population,Adult Population,Retiree Population,Female Children Population,Female Teenage Population,Female Adult Population,Female Retiree Population,Male Children Population,Male Teenage Population,Male Adult Population,Male Retiree Population,crime_label
time_epoch_Evening,-0.10299389624381912,-0.07072136727772929,0.0060147153798472365,0.07127683339371352,0.09456160214235441,0.05991798527082276,0.0331596255722917,0.021911589620077016,0.009870889257454137,,,0.04428118610120909,0.03424497635843257,-0.023793719653616954,-0.04040829785523429,0.07848249653549373,0.04139309285021743,-0.04209548344965804,-0.00317950809805217,0.025617912411975807,0.08518291882329876,-0.041817281667281,0.0498331726121964,-8.377704312416867e-05,-0.09926967392250244,-0.011808065446667279,0.06486308318171545,0.05180640529276067,0.044657966864384294,0.0019076326854490307,-0.0045631604738933995,0.029687249521359784,0.05769284065579495,-0.012875020219228466,-0.043516874052264114,0.036625557468686336,0.045578878018216806,0.10612503752597593,0.04414788447356385,0.07248533230191966,-0.053492531899922056,0.035927937306609696,-0.025887816614823162,0.017633534416009473,0.04359586913987675,0.008216918904799841,-0.05913849255792839,-0.03345357922554037,0.01203784401848691,-0.09587767325134137,-0.09587965475394834,-0.09586970568715826,-0.09586911232440339,-0.0959512008249329,-0.0958831454522937,-0.09566728643059945,-0.09587038404651656,-0.09587022651956123,-0.09561162339516197,-0.09586559554501566,-0.09582241422559387,-0.09586591391945928,-0.09591975741892686,-0.09583440894671898,-0.09629311415611887,-0.09587121312351436,-0.0958707634166235,-0.09587180969282828,-0.09587572077363377,-0.09583350970280038,-0.09585847058092786,-0.0958676065423494,-0.09587064457622535,-0.0959506585394888,0.0323346288588159,0.029978753250825177,0.030132312168173372,0.03096247364522646,0.03070588922867453,-0.02666510729133828,-0.02080290611283321,-0.011662343958808906,-0.2877855326810458,-0.2161610574443363,-0.1745211838780627,-0.21616105744433667,1.0,-0.1647258795229686,-0.020773964927945743,-0.02060612860841193,-0.04093678582651652,0.06170959526957589,-0.05955202341067011,0.06282796665114095,0.006666789751690335,-0.031135141224305943,0.07483151663040186,-0.06589841564613601,-0.3491696458986449,0.3491696458986449,0.03818972783211607,-0.03818972783211616,-0.09587397435797229,-0.09586562074681855,-0.09586845790976221,-0.09588421056582755,-0.0958685528909721,-0.09586875638887181,-0.09587540067538305,-0.09584328731093722,-0.0958537869358467,-0.09587572072990529,-0.0958730095807686,-0.09586221015265761,-0.0823830891902724
time_epoch_Morning,0.22858521892830014,0.1712580649508935,0.12222601834602505,-0.11061566932901593,-0.19729612552379508,-0.056662211574855015,0.1762270116680157,0.029935708979417584,0.03325194638149144,,,-0.04841115264783372,0.03431588470428698,0.010134262376579663,0.039876688387151984,0.08419967453988274,0.08444141061433762,0.018042211064535924,0.03787132848662619,0.030689753072752218,0.04686468155892278,0.002912714131361143,0.007842327059793373,0.023764321115227152,-0.0034581957103245265,0.014011724905732582,0.012414023250579295,0.06403756798024036,0.036779904030818794,-0.026875487729766966,0.02210849526784386,0.01957157720834233,0.032646471296996625,0.015880936424628442,0.013582920826163523,0.059284705638908516,0.014082789176047276,0.08002460249232539,0.039524244456146794,0.053445288524200094,-7.371368555792136e-05,0.08265966241411814,-0.0012402860987083464,0.06058912589348461,0.027265495169210445,-0.03076278513360691,-0.0142535924506178,0.043692573467846066,-0.03131347649236961,-0.04074183804879431,-0.040742833311765536,-0.04074374066309196,-0.040735932107497014,-0.04076863714941048,-0.04073812807686667,-0.04062030994852965,-0.04073525402020453,-0.04073474224061922,-0.040789886492880005,-0.04073152444928757,-0.040709827371566025,-0.040734220685652994,-0.04070474418978622,-0.04069637129559884,-0.041502696165791206,-0.0407375213821771,-0.04073522867939576,-0.04073728376153982,-0.04074478426312139,-0.04073320927340099,-0.04073961941284279,-0.040738659253474314,-0.04073823975256219,-0.040641532591208784,-0.03620766419993083,-0.016606804710714775,-0.03541832245775381,-0.04053107707387307,-0.03610619143330598,0.03830340461281987,0.018054852075629804,0.029099634047747507,-0.20139687085076147,-0.15127292940513967,-0.12213268680592987,-0.15127292940514003,-0.1647258795229686,1.0,-0.035853892856945825,-0.012677517910341614,0.011317360462894393,0.0005040125077444165,-0.007998776853451189,0.046032943418070724,-0.006954042079869056,-0.03585389285694603,0.06301928105745855,-0.04675118830740324,0.47176460341797,-0.47176460341797,0.01939463134246887,-0.0193946313424688,-0.04073419310451629,-0.0407302531170154,-0.040732427914683324,-0.04072822712331142,-0.04074817247936736,-0.04073950799817784,-0.04073564052464,-0.0407403527835526,-0.040736446324539106,-0.04074509456435581,-0.04074076330641637,-0.04071636821129785,0.09521198268600439
day_Friday,-0.03392558101297257,-0.010554195295163514,-0.017397703224088835,-0.010997137970318026,0.008934114874100743,-0.001246859222540869,-0.008671767450755907,-0.0612527099642988,-0.010423972416221203,,,0.009500574012337643,-0.03904546758961733,-0.01961759748349113,-0.03806165198756234,-0.01678494276416432,-0.03705543413471162,-0.029656620674361936,-0.006139525542808031,0.0145858811672094,-0.0064597859599839465,0.01752509312185189,-0.04605708860042028,-0.03616901610582557,-0.01221908925623791,-0.025620021625521627,-0.00782307619964408,-0.020155663275141417,-0.031219517763196942,-0.027055698729849045,0.020628862149284766,-0.028039992537818238,-0.05229887486085293,-0.016775852560328756,0.012949806297058988,-0.04517595855598475,-0.03755856643001461,-0.028656769633719575,0.0032926532955079462,0.00644141449906139,0.022018311096956723,0.023847658596153277,-0.0016906785479754056,-0.019554547961670464,0.040393036801891144,-0.05166331063335618,-0.03472347731574333,0.06821321634166773,-0.042300444320606735,-0.016597683056467312,-0.016608784615401568,-0.016601698029046305,-0.016602017456781963,-0.016682062113094632,-0.016609150264378904,-0.016657933435050846,-0.016595025156723096,-0.016605651247020556,-0.016836326191635935,-0.0166005736365196,-0.01663492181046585,-0.016603871269371722,-0.016633898482876393,-0.01658987402687803,-0.014940487500840266,-0.016602644513691728,-0.016604327081412858,-0.01660336581271758,-0.016597223947278757,-0.016602162142202965,-0.01659239711420817,-0.01659628617505533,-0.016605913963245504,-0.01659686267724951,-0.020412715406620343,-0.0015399063873928905,-0.019452483577959926,-0.017054950745054368,-0.013156176149516608,0.059230687705810414,0.04867164523052162,0.0706851699230996,0.056911527919392975,0.011899999239812541,-0.020746497552114156,-0.009991637391503574,-0.020773964927945743,-0.035853892856945825,1.0,-0.14115818670870028,-0.13401779459333427,-0.15365753109618788,-0.13832155869934246,-0.1467625866292174,-0.14467102458458275,-0.02375985164580543,-0.011789570309263498,0.036403881309973136,-0.040015535618574974,0.04001553561857496,0.08286045308190304,-0.08286045308190305,-0.016598349175231338,-0.01660901429822896,-0.016600257812760227,-0.016587468674535834,-0.016608152923151587,-0.016592488841506152,-0.016595814962024266,-0.016603222169957393,-0.01660168166506695,-0.016604008839492475,-0.01660226086117229,-0.01659841569447848,0.015342109860848217
day_Monday,-0.037399708193976984,-0.019846905087969168,0.01647120885499515,-0.01087032441459867,0.01012129148852618,0.020673107030865782,0.010341742569228563,0.01411578089406272,0.02706632589688052,,,-0.03362601163997981,0.0047758845099863225,0.01689164476208529,-0.029819188770483465,-0.004559271590574237,0.008775707374747331,-0.035832518809263275,0.002634625700045335,-0.022491848141450936,-0.019193437539034162,0.010646319909584576,-0.010278502539662226,0.020485029463364966,0.0063827799783815024,-0.0024682546736844967,0.03068313032217355,-0.013436709762551546,-0.03019170953923137,-0.032689963036590615,-0.009399825046629342,0.016504383607918706,0.0012192019043951812,-0.03341780897983469,-0.03090816495520932,0.008250899249133659,0.025049350018650076,0.00913605963672835,0.004520807935615952,-0.015719963665916218,0.009404608932137104,-0.015132064402511252,0.017282036056091077,-0.042937310381197906,0.024514972700913084,-0.03425037465198335,0.04698737696623769,-0.014447251746895715,0.039861761914721364,0.03175903086762278,0.03175938289713351,0.03175815431186559,0.03175862443488308,0.03185847613966366,0.031768219318410104,0.031662236717041936,0.03176327564518981,0.031757433935274956,0.03175750915971704,0.03175857510701645,0.03169204798037387,0.03175287699291934,0.03175012112462897,0.03174602757995417,0.03344756530655227,0.03175694689164987,0.03175840681920545,0.03175720786630686,0.031752972777605235,0.031754937421524077,0.03175793297665898,0.03176024166354275,0.03175771980677901,0.03162645930985262,-0.05418792976063397,-0.06751372855477417,-0.05607712320745892,-0.05652462100066588,-0.059429245844044555,0.006816590795201452,0.0092356312662125,-0.012258530433104079,0.012452305712654922,-0.013089691475003095,0.006596965211108266,0.024890515406397445,-0.02060612860841193,-0.012677517910341614,-0.14115818670870028,1.0,-0.1619265795071945,-0.1856562294688249,-0.1671265889746442,-0.17732543446644417,-0.17479831119343012,-0.04889117496504138,0.029437515784229564,0.00734059131053515,0.015464573255070928,-0.015464573255070902,-0.025520075560789675,0.02552007556078972,0.031757231674137826,0.03175654061244472,0.03175931375434068,0.03175038940974173,0.0317623170781685,0.03176156811620687,0.03175847133167571,0.031762184460441364,0.03175617728610511,0.031757386940047413,0.031760574601704804,0.031736465326055695,0.011609931070403631
day_Saturday,0.025829389785682937,0.02358011876491245,-0.03350381853619115,0.004658742940588641,-0.02218122535014892,-0.00013694198310106428,0.03973870542648659,-0.037228201591213705,-0.010901892987617647,,,-0.003461481374519898,-0.049911196884432164,0.04898322699792488,-0.03596827233041586,-0.013283468868158734,-0.05020448535778281,-0.03401995489961783,-0.017478983835667455,0.0009570952842370606,-0.0017177234894626841,0.03626488808771574,-0.0211608001143864,-0.04478110590075703,-0.02956698601168071,0.044196346803479065,-0.013953070836045594,0.0008034989088724273,-0.043629182181735865,0.06213073829605757,-0.009652322310860353,0.011790837146696457,-0.03770482615013728,0.03215408771669812,-0.027031436241583245,-0.02457402634257113,-0.05554129807634933,0.0022057127332847605,-0.017810820337416464,-0.009616458013682707,-0.06041018903357446,-0.06148707585640635,-0.01098697557538869,-0.04083107623096701,-0.015615270908959873,0.0631367140104898,0.0035945304205162436,0.043549649388765176,-0.052022326596955264,-0.04575346857699327,-0.04575562540336099,-0.045754112925448086,-0.045752983869536946,-0.04581178893825722,-0.045733946155651996,-0.0459355034909214,-0.04575264493837711,-0.045754708271026893,-0.04580684474456118,-0.04571892573373476,-0.04578588252182255,-0.04576022382887186,-0.04576459266956326,-0.04575428371218699,-0.044527932970716645,-0.04575526009817685,-0.04575331332378268,-0.04575385688977895,-0.045757661226834855,-0.04575286653041284,-0.04574047087533213,-0.04576282908403844,-0.045753028773274716,-0.04601181584950916,-0.06660393216320272,-0.05839358601034329,-0.06373242849378774,-0.0669878745185319,-0.06509344572795246,0.0815710853746413,0.05040811251443958,0.04329184999022526,-0.0488492259025793,0.04216644725035585,-0.014485247926759131,0.06188094922533996,-0.04093678582651652,0.011317360462894393,-0.13401779459333427,-0.1619265795071945,1.0,-0.17626493373191002,-0.15867260266320476,-0.1683555464022759,-0.16595625596356836,0.021635493986975573,-0.05023487017932781,0.04357145945795094,0.019240358862509452,-0.019240358862509445,4.812637078273415e-05,-4.8126370782643514e-05,-0.04575154679441044,-0.045753041727852675,-0.04575195988739903,-0.04576646384013847,-0.04574128883186366,-0.045751502043341184,-0.04574939300785057,-0.04571789008181658,-0.04575221349452907,-0.04576053064564021,-0.04576297311175158,-0.04566559105561956,0.03359328800971148
day_Sunday,-0.03791707287272499,-0.018418673383665093,0.0558339863265322,0.021485403503483123,-0.01648797211327115,-0.019681779631516187,0.011622178656677262,-0.0020433415941359155,-0.005075379515554751,,,-0.016440207388377922,0.0077579370297863465,0.007389190685390211,0.08150292588873341,0.023865035773715626,0.02043347062548912,-0.0003370839998550004,0.025271320570207263,0.020904094006269747,0.01060419176052805,0.018720066490075942,0.07673780313178846,0.033167570161492584,0.03380339899588611,0.06104458014984837,0.01852557623094928,0.0016399001917436304,-0.0022672183433819666,0.006747896400698153,-0.017887223246740868,0.018686789131179684,-0.012882303547340468,-0.03538738469050441,0.06095217713057134,0.028375514416612947,0.09087163846528191,-0.005812839629699741,0.046807594148890436,0.04945792987301674,0.010766880775636202,0.019364002750522087,0.009573004348014454,0.0553877129012863,-0.06654189991506942,0.0046954487330527215,-0.0008416765792916992,-0.013936285683257993,0.00992715150268308,-0.007873016096723733,-0.007865268112332137,-0.0078688822432813,-0.007869171260451481,-0.007699082795123205,-0.0078911785385444,-0.00793060745419493,-0.00787492344865266,-0.007864244388210576,-0.007464826869688242,-0.007865312070468268,-0.008010620818673686,-0.007863904264714689,-0.007856095937809377,-0.00785335161523332,-0.009694324914485837,-0.007864709670323301,-0.0078663647436164,-0.007865731337191659,-0.007873491811045383,-0.007851339079281485,-0.007869496513642693,-0.007857478998208836,-0.007863705891963947,-0.007833372249136255,0.06262326695912265,0.059024770043694795,0.06244411713284563,0.06808918192855973,0.06926836679034679,-0.042423869166232336,-0.005290054484459617,0.003336164929862225,-0.04657460905372653,0.032606972562959545,-0.015337743158710334,-0.030097027702656248,0.06170959526957589,0.0005040125077444165,-0.15365753109618788,-0.1856562294688249,-0.17626493373191002,1.0,-0.18192539618949027,-0.19302733405679784,-0.19027643783206244,0.04219484584069804,0.013929792950229395,-0.055831938432762934,-0.056643307832002915,0.056643307832002915,-0.018324769850058976,0.018324769850058976,-0.007867728736893304,-0.007861963930388266,-0.007869888032795407,-0.00786176513869197,-0.00786476638355812,-0.007868270259161354,-0.007868548239491383,-0.007885833061094749,-0.007861183548964359,-0.007869683967890175,-0.007856164422285324,-0.007879476467181797,0.022214010447111146
day_Thursday,0.06372799054536574,0.022651213761469533,-0.08660714130365306,-0.04114803011138913,-0.01975000662422656,0.011911305428412178,-0.10155800117261722,0.030548739522861666,-0.01750058113582269,,,-0.0320741338421401,0.029908874531629763,0.019180651183210006,-0.0006345804986579701,0.011639105207865319,0.0020984307261593584,0.0064735343977260495,0.05557229839550783,0.007402401035434789,-0.012355599158694608,0.005319653240995218,0.015271601704384125,0.054057159016465545,-0.0470964961857826,-0.010383559463196407,0.0017503285425526228,0.07483220129960542,0.027087516495198385,-0.03203304566653649,0.042827567997440905,-0.007519024911863558,0.0382816439013882,0.06693220350951606,-0.029382743843599762,0.013492553447119082,-0.04499740242689802,-0.01875430369777512,0.008118013041549757,-0.033561647706807786,-0.0016041348029735476,0.042314988897608596,0.019142849808304815,0.0044920813249775485,-0.009070652164844194,0.021616402687451443,-0.018448500197250015,-0.027445752721681947,-0.0047456006998512715,-0.01359868040907323,-0.013599240846287466,-0.013599071708697928,-0.01359651702181537,-0.013482295028418047,-0.013576443040530756,-0.01357142211686415,-0.013563474381804549,-0.013600220486316554,-0.013652833816162368,-0.013611106389011411,-0.013521590017513137,-0.01359712348220801,-0.013595732543571012,-0.013584102040741453,-0.01233547213713556,-0.013600997071520193,-0.013599418232251642,-0.013599898424346543,-0.013600652887450989,-0.013592239084049853,-0.013599103728199774,-0.013583363103780008,-0.01360000913895089,-0.013492551923727381,0.06601681712863645,0.0821725399076521,0.0678834920072718,0.06318260002082018,0.06573226803169646,-0.042060090095722605,-0.05267183406542917,-0.01624742610362245,0.029292999475535077,0.0027353182182774283,0.023090225511834424,0.012368917030894456,-0.05955202341067011,-0.007998776853451189,-0.13832155869934246,-0.1671265889746442,-0.15867260266320476,-0.18192539618949027,1.0,-0.1737620117142331,-0.17128567195456323,0.04890509386799364,-0.00340616871282303,-0.040109114034059486,0.018446361233214324,-0.018446361233214324,-0.04195470856158808,0.041954708561587985,-0.013599636008731493,-0.013596009352841547,-0.013595061536491218,-0.013610135485753577,-0.013613542397307735,-0.013593011988021955,-0.01360367700402695,-0.013596579852821047,-0.01359837272352187,-0.013598473818202067,-0.013597000865084514,-0.013654192407411286,-0.031416923171809136
day_Tuesday,-0.01909887757160612,-0.002923287113553062,0.07776501876044824,0.00298477654920329,0.03598385542711764,0.020655213734578185,-0.04151745121964591,0.01595894092826738,-0.006167179336154243,,,-0.036641811774967656,0.00804534497200103,-0.03664181177496827,-0.01699984653344975,-0.014741990586873293,0.02159506631829931,0.042520574662519385,-0.028225101193258974,-0.017758068467348124,0.01938681190471719,-0.08946203283925071,-0.08788803463843475,-0.011505373011171986,-0.026068029383492026,-0.05785332855919636,-0.04446399146484224,-0.043969758997330806,0.0255981971344084,0.009679740196375962,0.004460142006227425,-0.014737032212684567,0.020382493701032685,-0.013649541419407054,-0.008499114660494281,-0.0017948208027470684,-0.011135207176818823,0.00227440756226902,-0.046719147421594616,-0.020324925340421306,-0.04047309711555318,-0.03081559519564602,-0.04821737529239076,-0.011435883289534076,0.0031748331489634372,-0.02205082647446867,-0.026625457397035222,-0.03805436835036512,0.022733414862372698,0.04843732934191517,0.04843698041551022,0.048431177151507576,0.048433630122089934,0.048431908515338,0.04844023096967326,0.04832819259253248,0.04841839970891565,0.04843632570161756,0.04818270458600973,0.04843893427233366,0.048418422629661784,0.04843211607897485,0.04842904632444605,0.04841665530939499,0.04942377813960307,0.04843491858148986,0.04843528808764782,0.04843584928467543,0.04843496783450659,0.04841224992864683,0.04842561834416403,0.048427395450850584,0.0484333635021617,0.048538184673553544,-0.003436404305177627,-0.013585534141913446,-0.004475246662424585,-0.0074686428268808175,-0.010720654335709933,-0.03640115686872686,-0.030612884416511537,-0.04277939905507651,-0.05115344005476492,-0.034222197152406,-0.014250064051528422,0.0027386963423913935,0.06282796665114095,0.046032943418070724,-0.1467625866292174,-0.17732543446644417,-0.1683555464022759,-0.19302733405679784,-0.1737620117142331,1.0,-0.18173832412644123,-0.056971838390544205,0.011505373011172175,0.03724053327146225,0.02425248772890131,-0.024252487728901585,0.02409078905989851,-0.024090789059898428,0.048436749651060346,0.0484333396711121,0.04843474645723388,0.04845221079754893,0.048436941380331826,0.04842690369896353,0.04844134918793612,0.048426241827906176,0.04842333185858734,0.04843926251541912,0.04842887036683126,0.04844770587338194,-0.02032699941062203
day_Wednesday,0.03828733931140314,0.006379446260744579,-0.022447028295360615,0.030112829860812707,0.003402424509301237,-0.03102176499029127,0.08781330270321734,0.03001347014429916,0.021076278003548974,,,0.11343494973907443,0.030668331589235615,-0.03552378229768267,0.028685346788759794,0.010118900535723048,0.025368250505317866,0.04384834190363007,-0.032463555056129696,-0.0022497419799367953,0.007339960141444154,0.005958326421317193,0.06342860663519145,-0.02220178714622871,0.06887284807408817,-0.01268228028083937,0.013634211054228747,-0.00016212196015511794,0.0478668992840992,0.010600281289420083,-0.026569073047124747,-0.0007782604684619377,0.03483992558733408,0.0025201787357492416,0.01847635738593171,0.01285279345500079,0.020150598717256944,0.03529219679740076,0.00016732551969724226,0.020576756578878638,0.06039167500696145,0.022710862058742315,0.015038247899493656,0.047025445285969476,0.03115589753683137,0.014375359123344493,0.025659576203135304,-0.005648855367079016,0.017433673451160425,-0.0012911929227173201,-0.0012872084483318857,-0.0012840122253358565,-0.0012899221127863395,-0.0015502616026633303,-0.0013144808144642719,-0.000828519415833899,-0.0013114108456175899,-0.0012882889827423943,-0.0011513323416591135,-0.0013185941500675356,-0.0010751412373558688,-0.001279208622580206,-0.0012531442307342413,-0.001298028025858582,-0.00584657792911725,-0.0012871931569331365,-0.001289215029088339,-0.0012891030839063534,-0.0012768689664897639,-0.0012874147425763604,-0.0012983552540591502,-0.001305704440588207,-0.0012877100417334642,-0.0011629724709362542,0.007996473564527047,-0.004421509562101464,0.005743509368222095,0.008917340927356104,0.006240514601727297,-0.012720132743876752,-0.010844489360200025,-0.03373492097410771,0.05729655630547076,-0.039259336187983225,0.0329221046439385,-0.05792437287179072,0.006666789751690335,-0.006954042079869056,-0.14467102458458275,-0.17479831119343012,-0.16595625596356836,-0.19027643783206244,-0.17128567195456323,-0.18173832412644123,1.0,0.014032298832657305,0.005845791661438159,-0.0200941771284066,0.01735043450801421,-0.0173504345080142,-0.010206437215923288,0.01020643721592334,-0.0012946734431282393,-0.0012895609485926978,-0.0012948601149544102,-0.0012947595334955573,-0.00129083309529219,-0.0012998831269256186,-0.00129996869642671,-0.0013007377686432464,-0.001284655615972783,-0.001283121741789178,-0.001290448929206326,-0.001301560941181235,-0.0284754482745452
Weather_Clear,0.22870669249466913,-0.030281493433648787,-0.10934696572031999,-0.4507706169761312,0.04082901394012056,-0.07433561940119765,0.06663986351300559,-0.02174594201142123,0.0036440105253343893,,,0.03861874550816647,-0.05937189253254069,-0.048735768979320054,0.027175288345442725,-0.0044081667865481285,0.0028313133320087723,0.017593907900067613,0.004327648577945586,0.02930003013362809,-0.02688186519568039,0.043666238218162554,0.047058558826340635,-0.016985581539789567,0.030441470190539492,0.03939584363725733,0.00032469317560128696,-0.008410381990715712,-0.04991397918292006,0.024672220508408556,-0.03341673754362153,-0.016587238718963355,-0.028538763679372914,-0.048213447906753276,-0.01710422392415049,-0.03233933622036602,-0.020719075171889954,0.007102959994682453,0.003292653295508025,0.00644141449906186,0.038841054970273854,-0.03214552810767957,0.07169390923709244,-0.062247049357052324,-0.01768325424899241,-0.011248660425285458,0.06359440803172182,-0.23861416786561918,0.055242016851000546,-0.058327046574263394,-0.05832599651124882,-0.05832156967372807,-0.058329223297283045,-0.05836022341269775,-0.05834739816366098,-0.058169599851154205,-0.05832750842070553,-0.05832704571331616,-0.05817789821341134,-0.05834528569445486,-0.05832524714680159,-0.05832447634917118,-0.05824235300494832,-0.058330130114922635,-0.05922321010767427,-0.05832549729541517,-0.05832666363174547,-0.05832742876828001,-0.05832389040597744,-0.058324587381171834,-0.058333954714380354,-0.05832596890559969,-0.058326492535086746,-0.058427465533281216,0.38979216286188906,0.343458937674822,0.38889704399202646,0.38968646394835527,0.38987346361067926,-0.3373259695802361,-0.2570373173014587,-0.19389863872105859,-0.008003183613664713,-0.08661236560110824,-0.04629778211399573,0.19797891060600317,-0.031135141224305943,-0.03585389285694603,-0.02375985164580543,-0.04889117496504138,0.021635493986975573,0.04219484584069804,0.04890509386799364,-0.056971838390544205,0.014032298832657305,1.0,-0.6160677591393826,-0.13256904754499144,-0.014268360056302921,0.014268360056302913,-0.002965982035501963,0.0029659820355017285,-0.0583215118459291,-0.05833016914491788,-0.058331590929897106,-0.05831998361000094,-0.05833597817517863,-0.058323701349915685,-0.058337246891333155,-0.0583564072889128,-0.058330191458402535,-0.05833087481866379,-0.05831293780205072,-0.05836365300248432,-0.12211379111647683
Weather_Cloudy,-0.02988156907221406,0.095251176199299,0.054987564559349375,0.07458550885528942,-0.19761191102585354,-0.23583350506234596,0.020345006188091305,0.021047457932597467,-0.026212837811413262,,,-0.06793749108873821,0.03588368293783343,-0.004918077907078533,-0.0617596216809453,0.011619763154365827,0.01698558153979009,-0.05412405307189711,-0.014575873890059382,0.018784631580734006,0.025218436429779584,-0.033161392551623016,-0.003102870142822381,0.04487013770401443,-0.041718476009344446,-0.020393697051516013,0.01710688340426852,0.020006688500318427,0.03381723122867979,0.006599131899733069,0.02987345253705243,0.016596547306374256,0.05703722365248292,0.018725624194389796,0.03318394821367457,0.02239615399047507,0.0579279004887897,0.030391967646162348,0.010445425505413624,0.03515177702015586,-0.050910438746673906,-0.005047239126392354,-0.07004985700286524,0.03636079698871928,0.03394060889039389,-0.014541687250872026,-0.0784013025173134,0.3271109897074957,-0.22291074157240592,0.014708462660103592,0.014713204722817683,0.014709626205244958,0.014714796159323317,0.014746159765690884,0.014722528697228834,0.014622207923767422,0.014722391429890298,0.014717452984934608,0.014880674038903073,0.01472717690704178,0.014741529637682412,0.014714706270177357,0.014645034044719802,0.014734920710818835,0.01565038916146712,0.014713802169207254,0.0147154147728491,0.014715862007687552,0.014708082570115232,0.014732835233311457,0.014724682539229678,0.01472563690205538,0.014716661384418845,0.014768494647371903,-0.2424309264120367,-0.16126994316795057,-0.23777744370314013,-0.2384842657586293,-0.22462897653274833,0.3157466429000901,0.20534176792539477,0.23293948427958705,-0.032167576941607906,0.010295996166307067,0.0613255387894563,-0.15553149509676165,0.07483151663040186,0.06301928105745855,-0.011789570309263498,0.029437515784229564,-0.05023487017932781,0.013929792950229395,-0.00340616871282303,0.011505373011172175,0.005845791661438159,-0.6160677591393826,1.0,-0.6990692862094381,0.02780401520269114,-0.027804015202691337,-0.014534693696286585,0.014534693696286592,0.014710584023597907,0.014721663558398301,0.014718041393831845,0.014702221436016892,0.014720415586921283,0.01471464467155155,0.014717089319227987,0.014753031308189186,0.014729174535874232,0.014716419880732244,0.014707763355068544,0.0147434362169805,0.06963270491398758
